input,output
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the cube to yellow.,"changeColor(target='cube', color='yellow')"
Change the color of the cube to yellow.,"changeColor(target='cube', color='yellow')"
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the pyramid to red.,"changeColor(target='pyramid', color='red')"
Change the color of the sphere to red.,"changeColor(target='sphere', color='red')"
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the pyramid to red.,"changeColor(target='pyramid', color='red')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the pyramid to yellow.,"changeColor(target='pyramid', color='yellow')"
Change the color of the pyramid to red.,"changeColor(target='pyramid', color='red')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the sphere to yellow.,"changeColor(target='sphere', color='yellow')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the transparency of the sphere to 0.73.,"setTransparency(target='sphere', transparency=0.73)"
Set the transparency of the pyramid to 0.82.,"setTransparency(target='pyramid', transparency=0.82)"
Set the transparency of the cube to 0.26.,"setTransparency(target='cube', transparency=0.26)"
Set the transparency of the cube to 0.27.,"setTransparency(target='cube', transparency=0.27)"
Set the transparency of the pyramid to 0.41.,"setTransparency(target='pyramid', transparency=0.41)"
Set the transparency of the pyramid to 0.71.,"setTransparency(target='pyramid', transparency=0.71)"
Set the transparency of the cube to 0.33.,"setTransparency(target='cube', transparency=0.33)"
Set the transparency of the pyramid to 0.7.,"setTransparency(target='pyramid', transparency=0.7)"
Set the transparency of the cube to 0.41.,"setTransparency(target='cube', transparency=0.41)"
Set the transparency of the cube to 0.07.,"setTransparency(target='cube', transparency=0.07)"
Set the transparency of the cube to 0.22.,"setTransparency(target='cube', transparency=0.22)"
Set the transparency of the cube to 0.53.,"setTransparency(target='cube', transparency=0.53)"
Set the transparency of the cube to 0.12.,"setTransparency(target='cube', transparency=0.12)"
Set the transparency of the sphere to 0.36.,"setTransparency(target='sphere', transparency=0.36)"
Set the transparency of the cube to 0.01.,"setTransparency(target='cube', transparency=0.01)"
Set the transparency of the sphere to 0.85.,"setTransparency(target='sphere', transparency=0.85)"
Set the transparency of the cube to 0.54.,"setTransparency(target='cube', transparency=0.54)"
Set the transparency of the pyramid to 0.7.,"setTransparency(target='pyramid', transparency=0.7)"
Set the transparency of the sphere to 0.95.,"setTransparency(target='sphere', transparency=0.95)"
Set the transparency of the cube to 0.1.,"setTransparency(target='cube', transparency=0.1)"
Set the transparency of the sphere to 0.56.,"setTransparency(target='sphere', transparency=0.56)"
Set the transparency of the pyramid to 0.63.,"setTransparency(target='pyramid', transparency=0.63)"
Set the transparency of the pyramid to 0.94.,"setTransparency(target='pyramid', transparency=0.94)"
Set the transparency of the cube to 0.75.,"setTransparency(target='cube', transparency=0.75)"
Set the transparency of the sphere to 0.72.,"setTransparency(target='sphere', transparency=0.72)"
Set the transparency of the sphere to 0.25.,"setTransparency(target='sphere', transparency=0.25)"
Set the transparency of the sphere to 0.54.,"setTransparency(target='sphere', transparency=0.54)"
Set the transparency of the sphere to 0.95.,"setTransparency(target='sphere', transparency=0.95)"
Set the transparency of the sphere to 0.64.,"setTransparency(target='sphere', transparency=0.64)"
Set the transparency of the cube to 0.38.,"setTransparency(target='cube', transparency=0.38)"
Set the transparency of the sphere to 0.75.,"setTransparency(target='sphere', transparency=0.75)"
Set the transparency of the pyramid to 0.78.,"setTransparency(target='pyramid', transparency=0.78)"
Set the transparency of the pyramid to 0.77.,"setTransparency(target='pyramid', transparency=0.77)"
Set the transparency of the sphere to 0.49.,"setTransparency(target='sphere', transparency=0.49)"
Set the transparency of the sphere to 0.91.,"setTransparency(target='sphere', transparency=0.91)"
Set the transparency of the sphere to 0.92.,"setTransparency(target='sphere', transparency=0.92)"
Set the transparency of the cube to 0.82.,"setTransparency(target='cube', transparency=0.82)"
Set the transparency of the pyramid to 0.3.,"setTransparency(target='pyramid', transparency=0.3)"
Set the transparency of the sphere to 0.99.,"setTransparency(target='sphere', transparency=0.99)"
Set the transparency of the sphere to 0.14.,"setTransparency(target='sphere', transparency=0.14)"
Set the transparency of the sphere to 0.01.,"setTransparency(target='sphere', transparency=0.01)"
Set the transparency of the pyramid to 0.68.,"setTransparency(target='pyramid', transparency=0.68)"
Set the transparency of the pyramid to 0.15.,"setTransparency(target='pyramid', transparency=0.15)"
Set the transparency of the sphere to 0.84.,"setTransparency(target='sphere', transparency=0.84)"
Set the transparency of the sphere to 0.02.,"setTransparency(target='sphere', transparency=0.02)"
Set the transparency of the sphere to 0.71.,"setTransparency(target='sphere', transparency=0.71)"
Set the transparency of the sphere to 0.49.,"setTransparency(target='sphere', transparency=0.49)"
Set the transparency of the sphere to 0.12.,"setTransparency(target='sphere', transparency=0.12)"
Set the transparency of the sphere to 0.74.,"setTransparency(target='sphere', transparency=0.74)"
Set the transparency of the cube to 0.51.,"setTransparency(target='cube', transparency=0.51)"
Set the transparency of the cube to 0.41.,"setTransparency(target='cube', transparency=0.41)"
Set the transparency of the pyramid to 0.91.,"setTransparency(target='pyramid', transparency=0.91)"
Set the transparency of the sphere to 0.48.,"setTransparency(target='sphere', transparency=0.48)"
Set the transparency of the sphere to 0.38.,"setTransparency(target='sphere', transparency=0.38)"
Set the transparency of the pyramid to 0.47.,"setTransparency(target='pyramid', transparency=0.47)"
Set the transparency of the cube to 0.44.,"setTransparency(target='cube', transparency=0.44)"
Set the transparency of the pyramid to 0.71.,"setTransparency(target='pyramid', transparency=0.71)"
Set the transparency of the cube to 0.16.,"setTransparency(target='cube', transparency=0.16)"
Set the transparency of the pyramid to 0.66.,"setTransparency(target='pyramid', transparency=0.66)"
Set the transparency of the cube to 0.67.,"setTransparency(target='cube', transparency=0.67)"
Set the transparency of the pyramid to 0.17.,"setTransparency(target='pyramid', transparency=0.17)"
Set the transparency of the cube to 0.13.,"setTransparency(target='cube', transparency=0.13)"
Set the transparency of the pyramid to 0.33.,"setTransparency(target='pyramid', transparency=0.33)"
Set the transparency of the cube to 0.77.,"setTransparency(target='cube', transparency=0.77)"
Set the transparency of the pyramid to 0.61.,"setTransparency(target='pyramid', transparency=0.61)"
Set the transparency of the cube to 0.73.,"setTransparency(target='cube', transparency=0.73)"
Set the transparency of the pyramid to 0.83.,"setTransparency(target='pyramid', transparency=0.83)"
Set the transparency of the cube to 0.56.,"setTransparency(target='cube', transparency=0.56)"
Set the transparency of the cube to 0.6.,"setTransparency(target='cube', transparency=0.6)"
Set the transparency of the sphere to 0.56.,"setTransparency(target='sphere', transparency=0.56)"
Set the transparency of the sphere to 0.34.,"setTransparency(target='sphere', transparency=0.34)"
Set the transparency of the pyramid to 0.64.,"setTransparency(target='pyramid', transparency=0.64)"
Set the transparency of the sphere to 0.64.,"setTransparency(target='sphere', transparency=0.64)"
Set the transparency of the cube to 0.25.,"setTransparency(target='cube', transparency=0.25)"
Set the transparency of the sphere to 0.8.,"setTransparency(target='sphere', transparency=0.8)"
Set the transparency of the pyramid to 0.31.,"setTransparency(target='pyramid', transparency=0.31)"
Set the transparency of the pyramid to 0.52.,"setTransparency(target='pyramid', transparency=0.52)"
Set the transparency of the sphere to 0.8.,"setTransparency(target='sphere', transparency=0.8)"
Set the transparency of the pyramid to 0.8.,"setTransparency(target='pyramid', transparency=0.8)"
Set the transparency of the pyramid to 0.66.,"setTransparency(target='pyramid', transparency=0.66)"
Set the transparency of the sphere to 0.03.,"setTransparency(target='sphere', transparency=0.03)"
Set the transparency of the sphere to 0.66.,"setTransparency(target='sphere', transparency=0.66)"
Set the transparency of the pyramid to 0.69.,"setTransparency(target='pyramid', transparency=0.69)"
Set the transparency of the pyramid to 0.98.,"setTransparency(target='pyramid', transparency=0.98)"
Set the transparency of the sphere to 0.9.,"setTransparency(target='sphere', transparency=0.9)"
Set the transparency of the sphere to 0.76.,"setTransparency(target='sphere', transparency=0.76)"
Set the transparency of the sphere to 0.51.,"setTransparency(target='sphere', transparency=0.51)"
Set the transparency of the sphere to 0.72.,"setTransparency(target='sphere', transparency=0.72)"
Set the transparency of the pyramid to 0.04.,"setTransparency(target='pyramid', transparency=0.04)"
Set the transparency of the pyramid to 0.11.,"setTransparency(target='pyramid', transparency=0.11)"
Set the transparency of the pyramid to 0.24.,"setTransparency(target='pyramid', transparency=0.24)"
Set the transparency of the pyramid to 0.24.,"setTransparency(target='pyramid', transparency=0.24)"
Set the transparency of the pyramid to 0.68.,"setTransparency(target='pyramid', transparency=0.68)"
Set the transparency of the pyramid to 0.6.,"setTransparency(target='pyramid', transparency=0.6)"
Set the transparency of the cube to 0.43.,"setTransparency(target='cube', transparency=0.43)"
Set the transparency of the cube to 0.81.,"setTransparency(target='cube', transparency=0.81)"
Set the transparency of the cube to 0.76.,"setTransparency(target='cube', transparency=0.76)"
Set the transparency of the cube to 0.82.,"setTransparency(target='cube', transparency=0.82)"
Set the transparency of the cube to 0.52.,"setTransparency(target='cube', transparency=0.52)"
Set the transparency of the sphere to 0.42.,"setTransparency(target='sphere', transparency=0.42)"
Duplicate the cube and place it at -87 -97 82.,"duplicateObject(target='cube', location={x:-87, y:-97, z:82})"
Duplicate the pyramid and place it at -44 -5 -72.,"duplicateObject(target='pyramid', location={x:-44, y:-5, z:-72})"
Duplicate the sphere and place it at -56 66 47.,"duplicateObject(target='sphere', location={x:-56, y:66, z:47})"
Duplicate the pyramid and place it at -77 -11 5.,"duplicateObject(target='pyramid', location={x:-77, y:-11, z:5})"
Duplicate the cube and place it at 2 -9 -50.,"duplicateObject(target='cube', location={x:2, y:-9, z:-50})"
Duplicate the pyramid and place it at -55 -76 -89.,"duplicateObject(target='pyramid', location={x:-55, y:-76, z:-89})"
Duplicate the pyramid and place it at 85 -44 32.,"duplicateObject(target='pyramid', location={x:85, y:-44, z:32})"
Duplicate the pyramid and place it at -70 33 97.,"duplicateObject(target='pyramid', location={x:-70, y:33, z:97})"
Duplicate the pyramid and place it at 7 -75 -45.,"duplicateObject(target='pyramid', location={x:7, y:-75, z:-45})"
Duplicate the cube and place it at -71 -37 59.,"duplicateObject(target='cube', location={x:-71, y:-37, z:59})"
Duplicate the sphere and place it at 7 98 67.,"duplicateObject(target='sphere', location={x:7, y:98, z:67})"
Duplicate the pyramid and place it at 33 -67 -14.,"duplicateObject(target='pyramid', location={x:33, y:-67, z:-14})"
Duplicate the pyramid and place it at -56 57 -87.,"duplicateObject(target='pyramid', location={x:-56, y:57, z:-87})"
Duplicate the sphere and place it at 5 -20 76.,"duplicateObject(target='sphere', location={x:5, y:-20, z:76})"
Duplicate the sphere and place it at 52 35 -83.,"duplicateObject(target='sphere', location={x:52, y:35, z:-83})"
Duplicate the sphere and place it at 74 76 -2.,"duplicateObject(target='sphere', location={x:74, y:76, z:-2})"
Duplicate the sphere and place it at 88 10 -29.,"duplicateObject(target='sphere', location={x:88, y:10, z:-29})"
Duplicate the sphere and place it at -66 6 -98.,"duplicateObject(target='sphere', location={x:-66, y:6, z:-98})"
Duplicate the sphere and place it at 4 24 -62.,"duplicateObject(target='sphere', location={x:4, y:24, z:-62})"
Duplicate the sphere and place it at 0 -94 32.,"duplicateObject(target='sphere', location={x:0, y:-94, z:32})"
Duplicate the sphere and place it at 60 46 -82.,"duplicateObject(target='sphere', location={x:60, y:46, z:-82})"
Duplicate the sphere and place it at -44 -76 61.,"duplicateObject(target='sphere', location={x:-44, y:-76, z:61})"
Duplicate the cube and place it at 0 15 47.,"duplicateObject(target='cube', location={x:0, y:15, z:47})"
Duplicate the sphere and place it at 9 44 63.,"duplicateObject(target='sphere', location={x:9, y:44, z:63})"
Duplicate the sphere and place it at -71 15 78.,"duplicateObject(target='sphere', location={x:-71, y:15, z:78})"
Duplicate the sphere and place it at -16 -33 36.,"duplicateObject(target='sphere', location={x:-16, y:-33, z:36})"
Duplicate the sphere and place it at 25 87 -15.,"duplicateObject(target='sphere', location={x:25, y:87, z:-15})"
Duplicate the pyramid and place it at 61 -46 55.,"duplicateObject(target='pyramid', location={x:61, y:-46, z:55})"
Duplicate the pyramid and place it at 39 41 37.,"duplicateObject(target='pyramid', location={x:39, y:41, z:37})"
Duplicate the cube and place it at 50 82 72.,"duplicateObject(target='cube', location={x:50, y:82, z:72})"
Duplicate the sphere and place it at 16 95 -88.,"duplicateObject(target='sphere', location={x:16, y:95, z:-88})"
Duplicate the cube and place it at 74 -45 58.,"duplicateObject(target='cube', location={x:74, y:-45, z:58})"
Duplicate the cube and place it at 76 11 69.,"duplicateObject(target='cube', location={x:76, y:11, z:69})"
Duplicate the sphere and place it at -62 21 -99.,"duplicateObject(target='sphere', location={x:-62, y:21, z:-99})"
Duplicate the cube and place it at 20 -13 -54.,"duplicateObject(target='cube', location={x:20, y:-13, z:-54})"
Duplicate the sphere and place it at 19 55 -77.,"duplicateObject(target='sphere', location={x:19, y:55, z:-77})"
Duplicate the pyramid and place it at -54 -4 74.,"duplicateObject(target='pyramid', location={x:-54, y:-4, z:74})"
Duplicate the sphere and place it at -2 72 58.,"duplicateObject(target='sphere', location={x:-2, y:72, z:58})"
Duplicate the cube and place it at 35 26 -46.,"duplicateObject(target='cube', location={x:35, y:26, z:-46})"
Duplicate the pyramid and place it at 49 9 99.,"duplicateObject(target='pyramid', location={x:49, y:9, z:99})"
Duplicate the pyramid and place it at -96 -12 -26.,"duplicateObject(target='pyramid', location={x:-96, y:-12, z:-26})"
Duplicate the sphere and place it at -48 9 -85.,"duplicateObject(target='sphere', location={x:-48, y:9, z:-85})"
Duplicate the pyramid and place it at -75 -25 65.,"duplicateObject(target='pyramid', location={x:-75, y:-25, z:65})"
Duplicate the cube and place it at -6 42 -15.,"duplicateObject(target='cube', location={x:-6, y:42, z:-15})"
Duplicate the cube and place it at -35 -76 -29.,"duplicateObject(target='cube', location={x:-35, y:-76, z:-29})"
Duplicate the sphere and place it at -99 92 63.,"duplicateObject(target='sphere', location={x:-99, y:92, z:63})"
Duplicate the pyramid and place it at -17 -26 73.,"duplicateObject(target='pyramid', location={x:-17, y:-26, z:73})"
Duplicate the sphere and place it at -78 -32 82.,"duplicateObject(target='sphere', location={x:-78, y:-32, z:82})"
Duplicate the pyramid and place it at 40 -39 -25.,"duplicateObject(target='pyramid', location={x:40, y:-39, z:-25})"
Duplicate the cube and place it at 19 14 -33.,"duplicateObject(target='cube', location={x:19, y:14, z:-33})"
Duplicate the pyramid and place it at 92 79 -38.,"duplicateObject(target='pyramid', location={x:92, y:79, z:-38})"
Duplicate the cube and place it at -70 -59 -38.,"duplicateObject(target='cube', location={x:-70, y:-59, z:-38})"
Duplicate the cube and place it at 67 -79 -6.,"duplicateObject(target='cube', location={x:67, y:-79, z:-6})"
Duplicate the cube and place it at -56 -89 -38.,"duplicateObject(target='cube', location={x:-56, y:-89, z:-38})"
Duplicate the cube and place it at 74 76 76.,"duplicateObject(target='cube', location={x:74, y:76, z:76})"
Duplicate the pyramid and place it at 84 -69 -83.,"duplicateObject(target='pyramid', location={x:84, y:-69, z:-83})"
Duplicate the sphere and place it at 3 94 89.,"duplicateObject(target='sphere', location={x:3, y:94, z:89})"
Duplicate the cube and place it at -48 -71 45.,"duplicateObject(target='cube', location={x:-48, y:-71, z:45})"
Duplicate the pyramid and place it at -39 22 85.,"duplicateObject(target='pyramid', location={x:-39, y:22, z:85})"
Duplicate the pyramid and place it at 93 -66 -17.,"duplicateObject(target='pyramid', location={x:93, y:-66, z:-17})"
Duplicate the sphere and place it at 51 83 -94.,"duplicateObject(target='sphere', location={x:51, y:83, z:-94})"
Duplicate the pyramid and place it at -56 66 73.,"duplicateObject(target='pyramid', location={x:-56, y:66, z:73})"
Duplicate the pyramid and place it at 8 90 58.,"duplicateObject(target='pyramid', location={x:8, y:90, z:58})"
Duplicate the sphere and place it at -74 75 -27.,"duplicateObject(target='sphere', location={x:-74, y:75, z:-27})"
Duplicate the cube and place it at 66 35 -51.,"duplicateObject(target='cube', location={x:66, y:35, z:-51})"
Duplicate the pyramid and place it at 47 57 -58.,"duplicateObject(target='pyramid', location={x:47, y:57, z:-58})"
Duplicate the sphere and place it at -27 -55 15.,"duplicateObject(target='sphere', location={x:-27, y:-55, z:15})"
Duplicate the sphere and place it at -41 86 -88.,"duplicateObject(target='sphere', location={x:-41, y:86, z:-88})"
Duplicate the sphere and place it at 56 -45 -35.,"duplicateObject(target='sphere', location={x:56, y:-45, z:-35})"
Duplicate the cube and place it at -1 17 -91.,"duplicateObject(target='cube', location={x:-1, y:17, z:-91})"
Duplicate the sphere and place it at 50 53 -10.,"duplicateObject(target='sphere', location={x:50, y:53, z:-10})"
Duplicate the sphere and place it at 8 -20 42.,"duplicateObject(target='sphere', location={x:8, y:-20, z:42})"
Duplicate the sphere and place it at 2 -49 -93.,"duplicateObject(target='sphere', location={x:2, y:-49, z:-93})"
Duplicate the pyramid and place it at -18 9 70.,"duplicateObject(target='pyramid', location={x:-18, y:9, z:70})"
Duplicate the sphere and place it at -42 56 -86.,"duplicateObject(target='sphere', location={x:-42, y:56, z:-86})"
Duplicate the pyramid and place it at -62 7 38.,"duplicateObject(target='pyramid', location={x:-62, y:7, z:38})"
Duplicate the cube and place it at 81 -19 -40.,"duplicateObject(target='cube', location={x:81, y:-19, z:-40})"
Duplicate the sphere and place it at -3 70 -62.,"duplicateObject(target='sphere', location={x:-3, y:70, z:-62})"
Duplicate the sphere and place it at 24 91 -99.,"duplicateObject(target='sphere', location={x:24, y:91, z:-99})"
Duplicate the pyramid and place it at -28 71 -23.,"duplicateObject(target='pyramid', location={x:-28, y:71, z:-23})"
Duplicate the cube and place it at -37 0 -83.,"duplicateObject(target='cube', location={x:-37, y:0, z:-83})"
Duplicate the sphere and place it at -82 -8 -29.,"duplicateObject(target='sphere', location={x:-82, y:-8, z:-29})"
Duplicate the pyramid and place it at 11 86 5.,"duplicateObject(target='pyramid', location={x:11, y:86, z:5})"
Duplicate the pyramid and place it at -92 45 -86.,"duplicateObject(target='pyramid', location={x:-92, y:45, z:-86})"
Duplicate the cube and place it at -50 74 -8.,"duplicateObject(target='cube', location={x:-50, y:74, z:-8})"
Duplicate the pyramid and place it at 65 10 -41.,"duplicateObject(target='pyramid', location={x:65, y:10, z:-41})"
Duplicate the cube and place it at 53 72 97.,"duplicateObject(target='cube', location={x:53, y:72, z:97})"
Duplicate the cube and place it at -83 2 -43.,"duplicateObject(target='cube', location={x:-83, y:2, z:-43})"
Duplicate the pyramid and place it at 42 -56 17.,"duplicateObject(target='pyramid', location={x:42, y:-56, z:17})"
Duplicate the cube and place it at 91 -41 57.,"duplicateObject(target='cube', location={x:91, y:-41, z:57})"
Duplicate the sphere and place it at -73 -63 -50.,"duplicateObject(target='sphere', location={x:-73, y:-63, z:-50})"
Duplicate the sphere and place it at 54 94 79.,"duplicateObject(target='sphere', location={x:54, y:94, z:79})"
Duplicate the sphere and place it at -74 17 37.,"duplicateObject(target='sphere', location={x:-74, y:17, z:37})"
Duplicate the pyramid and place it at -100 -30 -77.,"duplicateObject(target='pyramid', location={x:-100, y:-30, z:-77})"
Duplicate the cube and place it at -77 -98 -18.,"duplicateObject(target='cube', location={x:-77, y:-98, z:-18})"
Duplicate the sphere and place it at -22 -60 -38.,"duplicateObject(target='sphere', location={x:-22, y:-60, z:-38})"
Duplicate the sphere and place it at -6 -99 34.,"duplicateObject(target='sphere', location={x:-6, y:-99, z:34})"
Duplicate the sphere and place it at -98 87 28.,"duplicateObject(target='sphere', location={x:-98, y:87, z:28})"
Duplicate the sphere and place it at -40 -6 -73.,"duplicateObject(target='sphere', location={x:-40, y:-6, z:-73})"
Duplicate the sphere and place it at -12 -48 81.,"duplicateObject(target='sphere', location={x:-12, y:-48, z:81})"
