input,output
Set the transparency of cube to 0.2,"setTransparency(target='cube', transparency=0.2)"
Set the transparency of sphere to 0.55,"setTransparency(target='sphere', transparency=0.55)"
Set the transparency of sphere to 0.39,"setTransparency(target='sphere', transparency=0.39)"
Set the transparency of sphere to 0.15,"setTransparency(target='sphere', transparency=0.15)"
Set the transparency of pyramid to 0.18,"setTransparency(target='pyramid', transparency=0.18)"
Set the transparency of pyramid to 0.54,"setTransparency(target='pyramid', transparency=0.54)"
Set the transparency of cube to 0.21,"setTransparency(target='cube', transparency=0.21)"
Set the transparency of pyramid to 0.14,"setTransparency(target='pyramid', transparency=0.14)"
Set the transparency of pyramid to 0.44,"setTransparency(target='pyramid', transparency=0.44)"
Set the transparency of pyramid to 0.56,"setTransparency(target='pyramid', transparency=0.56)"
Set the transparency of cube to 0.43,"setTransparency(target='cube', transparency=0.43)"
Set the transparency of sphere to 0.58,"setTransparency(target='sphere', transparency=0.58)"
Set the transparency of pyramid to 0.64,"setTransparency(target='pyramid', transparency=0.64)"
Set the transparency of sphere to 0.4,"setTransparency(target='sphere', transparency=0.4)"
Set the transparency of sphere to 0.34,"setTransparency(target='sphere', transparency=0.34)"
Set the transparency of pyramid to 0.54,"setTransparency(target='pyramid', transparency=0.54)"
Set the transparency of sphere to 0.44,"setTransparency(target='sphere', transparency=0.44)"
Set the transparency of pyramid to 0.18,"setTransparency(target='pyramid', transparency=0.18)"
Set the transparency of sphere to 0.29,"setTransparency(target='sphere', transparency=0.29)"
Set the transparency of pyramid to 0.56,"setTransparency(target='pyramid', transparency=0.56)"
Set the transparency of cube to 0.5,"setTransparency(target='cube', transparency=0.5)"
Set the transparency of pyramid to 0.7,"setTransparency(target='pyramid', transparency=0.7)"
Set the transparency of pyramid to 0.81,"setTransparency(target='pyramid', transparency=0.81)"
Set the transparency of sphere to 0.26,"setTransparency(target='sphere', transparency=0.26)"
Set the transparency of sphere to 0.27,"setTransparency(target='sphere', transparency=0.27)"
Set the transparency of cube to 0.12,"setTransparency(target='cube', transparency=0.12)"
Set the transparency of cube to 0.17,"setTransparency(target='cube', transparency=0.17)"
Set the transparency of cube to 0.8,"setTransparency(target='cube', transparency=0.8)"
Set the transparency of sphere to 0.09,"setTransparency(target='sphere', transparency=0.09)"
Set the transparency of pyramid to 0.1,"setTransparency(target='pyramid', transparency=0.1)"
Set the transparency of cube to 0.41,"setTransparency(target='cube', transparency=0.41)"
Set the transparency of pyramid to 0.58,"setTransparency(target='pyramid', transparency=0.58)"
Set the transparency of pyramid to 0.58,"setTransparency(target='pyramid', transparency=0.58)"
Set the transparency of cube to 0.36,"setTransparency(target='cube', transparency=0.36)"
Set the transparency of cube to 0.03,"setTransparency(target='cube', transparency=0.03)"
Set the transparency of sphere to 0.01,"setTransparency(target='sphere', transparency=0.01)"
Set the transparency of pyramid to 0.14,"setTransparency(target='pyramid', transparency=0.14)"
Set the transparency of cube to 0.15,"setTransparency(target='cube', transparency=0.15)"
Set the transparency of cube to 0.95,"setTransparency(target='cube', transparency=0.95)"
Set the transparency of cube to 0.89,"setTransparency(target='cube', transparency=0.89)"
Set the transparency of pyramid to 0.98,"setTransparency(target='pyramid', transparency=0.98)"
Set the transparency of cube to 0.9,"setTransparency(target='cube', transparency=0.9)"
Set the transparency of pyramid to 0.67,"setTransparency(target='pyramid', transparency=0.67)"
Set the transparency of cube to 0.99,"setTransparency(target='cube', transparency=0.99)"
Set the transparency of cube to 0.9,"setTransparency(target='cube', transparency=0.9)"
Set the transparency of pyramid to 0.32,"setTransparency(target='pyramid', transparency=0.32)"
Set the transparency of pyramid to 0.57,"setTransparency(target='pyramid', transparency=0.57)"
Set the transparency of sphere to 0.92,"setTransparency(target='sphere', transparency=0.92)"
Set the transparency of cube to 0.15,"setTransparency(target='cube', transparency=0.15)"
Set the transparency of sphere to 0.37,"setTransparency(target='sphere', transparency=0.37)"
Set the transparency of sphere to 0.71,"setTransparency(target='sphere', transparency=0.71)"
Set the transparency of cube to 0.36,"setTransparency(target='cube', transparency=0.36)"
Set the transparency of pyramid to 0.87,"setTransparency(target='pyramid', transparency=0.87)"
Set the transparency of pyramid to 0.05,"setTransparency(target='pyramid', transparency=0.05)"
Set the transparency of pyramid to 0.43,"setTransparency(target='pyramid', transparency=0.43)"
Set the transparency of cube to 0.04,"setTransparency(target='cube', transparency=0.04)"
Set the transparency of cube to 0.22,"setTransparency(target='cube', transparency=0.22)"
Set the transparency of sphere to 0.36,"setTransparency(target='sphere', transparency=0.36)"
Set the transparency of sphere to 0.22,"setTransparency(target='sphere', transparency=0.22)"
Set the transparency of pyramid to 0.24,"setTransparency(target='pyramid', transparency=0.24)"
Set the transparency of pyramid to 0.15,"setTransparency(target='pyramid', transparency=0.15)"
Set the transparency of pyramid to 0.71,"setTransparency(target='pyramid', transparency=0.71)"
Set the transparency of sphere to 0.18,"setTransparency(target='sphere', transparency=0.18)"
Set the transparency of pyramid to 0.98,"setTransparency(target='pyramid', transparency=0.98)"
Set the transparency of pyramid to 0.19,"setTransparency(target='pyramid', transparency=0.19)"
Set the transparency of pyramid to 0.55,"setTransparency(target='pyramid', transparency=0.55)"
Set the transparency of sphere to 0.69,"setTransparency(target='sphere', transparency=0.69)"
Set the transparency of sphere to 0.02,"setTransparency(target='sphere', transparency=0.02)"
Set the transparency of pyramid to 0.2,"setTransparency(target='pyramid', transparency=0.2)"
Set the transparency of cube to 0.47,"setTransparency(target='cube', transparency=0.47)"
Set the transparency of cube to 0.21,"setTransparency(target='cube', transparency=0.21)"
Set the transparency of sphere to 0.15,"setTransparency(target='sphere', transparency=0.15)"
Set the transparency of cube to 0.35,"setTransparency(target='cube', transparency=0.35)"
Set the transparency of cube to 0.65,"setTransparency(target='cube', transparency=0.65)"
Duplicate cube and place it at -67 -20 8,"duplicateObject(target='cube', location={x:-67, y:-20, z:8})"
Duplicate cube and place it at 84 52 -54,"duplicateObject(target='cube', location={x:84, y:52, z:-54})"
Duplicate pyramid and place it at -55 87 2,"duplicateObject(target='pyramid', location={x:-55, y:87, z:2})"
Duplicate cube and place it at 56 -48 26,"duplicateObject(target='cube', location={x:56, y:-48, z:26})"
Duplicate sphere and place it at -57 -56 96,"duplicateObject(target='sphere', location={x:-57, y:-56, z:96})"
Duplicate cube and place it at -2 -9 57,"duplicateObject(target='cube', location={x:-2, y:-9, z:57})"
Duplicate sphere and place it at -65 73 36,"duplicateObject(target='sphere', location={x:-65, y:73, z:36})"
Duplicate pyramid and place it at -61 18 15,"duplicateObject(target='pyramid', location={x:-61, y:18, z:15})"
Duplicate pyramid and place it at 15 -94 -42,"duplicateObject(target='pyramid', location={x:15, y:-94, z:-42})"
Duplicate cube and place it at -49 -48 88,"duplicateObject(target='cube', location={x:-49, y:-48, z:88})"
Duplicate cube and place it at -3 12 -98,"duplicateObject(target='cube', location={x:-3, y:12, z:-98})"
Duplicate cube and place it at 76 54 75,"duplicateObject(target='cube', location={x:76, y:54, z:75})"
Duplicate sphere and place it at 36 12 -82,"duplicateObject(target='sphere', location={x:36, y:12, z:-82})"
Duplicate cube and place it at 51 -12 31,"duplicateObject(target='cube', location={x:51, y:-12, z:31})"
Duplicate sphere and place it at 91 -57 62,"duplicateObject(target='sphere', location={x:91, y:-57, z:62})"
Duplicate sphere and place it at -90 -71 89,"duplicateObject(target='sphere', location={x:-90, y:-71, z:89})"
Duplicate pyramid and place it at -78 87 16,"duplicateObject(target='pyramid', location={x:-78, y:87, z:16})"
Duplicate sphere and place it at 92 72 83,"duplicateObject(target='sphere', location={x:92, y:72, z:83})"
Duplicate pyramid and place it at -98 19 -46,"duplicateObject(target='pyramid', location={x:-98, y:19, z:-46})"
Duplicate sphere and place it at -94 -25 96,"duplicateObject(target='sphere', location={x:-94, y:-25, z:96})"
Duplicate cube and place it at -37 2 49,"duplicateObject(target='cube', location={x:-37, y:2, z:49})"
Duplicate pyramid and place it at 75 -80 8,"duplicateObject(target='pyramid', location={x:75, y:-80, z:8})"
Duplicate cube and place it at -11 29 92,"duplicateObject(target='cube', location={x:-11, y:29, z:92})"
Duplicate sphere and place it at -64 -24 21,"duplicateObject(target='sphere', location={x:-64, y:-24, z:21})"
Duplicate pyramid and place it at -75 84 54,"duplicateObject(target='pyramid', location={x:-75, y:84, z:54})"
Duplicate cube and place it at 46 -6 -92,"duplicateObject(target='cube', location={x:46, y:-6, z:-92})"
Duplicate cube and place it at -90 -1 2,"duplicateObject(target='cube', location={x:-90, y:-1, z:2})"
Duplicate cube and place it at -56 -34 -90,"duplicateObject(target='cube', location={x:-56, y:-34, z:-90})"
Duplicate sphere and place it at -15 -66 -72,"duplicateObject(target='sphere', location={x:-15, y:-66, z:-72})"
Duplicate sphere and place it at 46 38 -39,"duplicateObject(target='sphere', location={x:46, y:38, z:-39})"
Duplicate sphere and place it at 35 -32 -97,"duplicateObject(target='sphere', location={x:35, y:-32, z:-97})"
Duplicate sphere and place it at -22 86 2,"duplicateObject(target='sphere', location={x:-22, y:86, z:2})"
Duplicate sphere and place it at 89 20 -73,"duplicateObject(target='sphere', location={x:89, y:20, z:-73})"
Duplicate sphere and place it at 27 -92 -80,"duplicateObject(target='sphere', location={x:27, y:-92, z:-80})"
Duplicate cube and place it at -17 -21 8,"duplicateObject(target='cube', location={x:-17, y:-21, z:8})"
Duplicate pyramid and place it at 47 -61 0,"duplicateObject(target='pyramid', location={x:47, y:-61, z:0})"
Duplicate pyramid and place it at 24 -72 66,"duplicateObject(target='pyramid', location={x:24, y:-72, z:66})"
Duplicate sphere and place it at 18 -90 9,"duplicateObject(target='sphere', location={x:18, y:-90, z:9})"
Duplicate sphere and place it at -13 -64 -81,"duplicateObject(target='sphere', location={x:-13, y:-64, z:-81})"
Duplicate pyramid and place it at -9 98 44,"duplicateObject(target='pyramid', location={x:-9, y:98, z:44})"
Duplicate sphere and place it at 99 -41 22,"duplicateObject(target='sphere', location={x:99, y:-41, z:22})"
Duplicate cube and place it at 58 96 82,"duplicateObject(target='cube', location={x:58, y:96, z:82})"
Duplicate cube and place it at 88 -92 12,"duplicateObject(target='cube', location={x:88, y:-92, z:12})"
Duplicate pyramid and place it at -4 49 84,"duplicateObject(target='pyramid', location={x:-4, y:49, z:84})"
Duplicate cube and place it at -41 98 47,"duplicateObject(target='cube', location={x:-41, y:98, z:47})"
Duplicate sphere and place it at -86 -12 94,"duplicateObject(target='sphere', location={x:-86, y:-12, z:94})"
Duplicate sphere and place it at 37 -51 39,"duplicateObject(target='sphere', location={x:37, y:-51, z:39})"
Duplicate cube and place it at -54 40 12,"duplicateObject(target='cube', location={x:-54, y:40, z:12})"
Duplicate sphere and place it at -84 -6 -39,"duplicateObject(target='sphere', location={x:-84, y:-6, z:-39})"
Duplicate pyramid and place it at 30 51 -79,"duplicateObject(target='pyramid', location={x:30, y:51, z:-79})"
Duplicate pyramid and place it at -51 20 74,"duplicateObject(target='pyramid', location={x:-51, y:20, z:74})"
Duplicate cube and place it at -41 6 31,"duplicateObject(target='cube', location={x:-41, y:6, z:31})"
Duplicate sphere and place it at -83 -59 79,"duplicateObject(target='sphere', location={x:-83, y:-59, z:79})"
Duplicate pyramid and place it at -28 -40 59,"duplicateObject(target='pyramid', location={x:-28, y:-40, z:59})"
Duplicate sphere and place it at 47 -49 -30,"duplicateObject(target='sphere', location={x:47, y:-49, z:-30})"
Duplicate pyramid and place it at -52 -47 -73,"duplicateObject(target='pyramid', location={x:-52, y:-47, z:-73})"
Duplicate cube and place it at -28 -69 -60,"duplicateObject(target='cube', location={x:-28, y:-69, z:-60})"
Duplicate sphere and place it at -15 -44 -14,"duplicateObject(target='sphere', location={x:-15, y:-44, z:-14})"
Duplicate sphere and place it at -46 -82 -60,"duplicateObject(target='sphere', location={x:-46, y:-82, z:-60})"
Duplicate pyramid and place it at -21 -40 -19,"duplicateObject(target='pyramid', location={x:-21, y:-40, z:-19})"
Duplicate cube and place it at 67 -99 -79,"duplicateObject(target='cube', location={x:67, y:-99, z:-79})"
Duplicate sphere and place it at 33 67 -49,"duplicateObject(target='sphere', location={x:33, y:67, z:-49})"
Duplicate sphere and place it at 80 -47 57,"duplicateObject(target='sphere', location={x:80, y:-47, z:57})"
Duplicate sphere and place it at 83 92 -71,"duplicateObject(target='sphere', location={x:83, y:92, z:-71})"
Duplicate sphere and place it at -83 -55 -68,"duplicateObject(target='sphere', location={x:-83, y:-55, z:-68})"
Duplicate sphere and place it at 71 96 -27,"duplicateObject(target='sphere', location={x:71, y:96, z:-27})"
Duplicate cube and place it at 80 37 -72,"duplicateObject(target='cube', location={x:80, y:37, z:-72})"
Duplicate cube and place it at -75 -92 64,"duplicateObject(target='cube', location={x:-75, y:-92, z:64})"
Duplicate sphere and place it at -71 -4 -17,"duplicateObject(target='sphere', location={x:-71, y:-4, z:-17})"
Duplicate pyramid and place it at 42 -59 47,"duplicateObject(target='pyramid', location={x:42, y:-59, z:47})"
Duplicate sphere and place it at -29 -54 -1,"duplicateObject(target='sphere', location={x:-29, y:-54, z:-1})"
Duplicate pyramid and place it at -30 -49 -11,"duplicateObject(target='pyramid', location={x:-30, y:-49, z:-11})"
Duplicate pyramid and place it at -1 100 -47,"duplicateObject(target='pyramid', location={x:-1, y:100, z:-47})"
Duplicate sphere and place it at 70 96 -36,"duplicateObject(target='sphere', location={x:70, y:96, z:-36})"
Duplicate sphere and place it at -41 -25 18,"duplicateObject(target='sphere', location={x:-41, y:-25, z:18})"
Duplicate cube and place it at 77 -45 -55,"duplicateObject(target='cube', location={x:77, y:-45, z:-55})"
Duplicate sphere and place it at 0 17 -2,"duplicateObject(target='sphere', location={x:0, y:17, z:-2})"
Duplicate pyramid and place it at 25 -31 -9,"duplicateObject(target='pyramid', location={x:25, y:-31, z:-9})"
Duplicate sphere and place it at 22 31 -76,"duplicateObject(target='sphere', location={x:22, y:31, z:-76})"
Duplicate cube and place it at -40 61 100,"duplicateObject(target='cube', location={x:-40, y:61, z:100})"
Duplicate sphere and place it at -26 -75 -76,"duplicateObject(target='sphere', location={x:-26, y:-75, z:-76})"
Duplicate pyramid and place it at 66 -18 -93,"duplicateObject(target='pyramid', location={x:66, y:-18, z:-93})"
Duplicate cube and place it at 58 -53 -79,"duplicateObject(target='cube', location={x:58, y:-53, z:-79})"
Duplicate pyramid and place it at -99 -43 96,"duplicateObject(target='pyramid', location={x:-99, y:-43, z:96})"
Duplicate cube and place it at -90 -28 96,"duplicateObject(target='cube', location={x:-90, y:-28, z:96})"
Duplicate cube and place it at -62 67 -47,"duplicateObject(target='cube', location={x:-62, y:67, z:-47})"
Duplicate pyramid and place it at -62 -77 99,"duplicateObject(target='pyramid', location={x:-62, y:-77, z:99})"
Duplicate sphere and place it at -28 2 -96,"duplicateObject(target='sphere', location={x:-28, y:2, z:-96})"
Duplicate sphere and place it at -63 46 3,"duplicateObject(target='sphere', location={x:-63, y:46, z:3})"
Duplicate pyramid and place it at 33 71 -8,"duplicateObject(target='pyramid', location={x:33, y:71, z:-8})"
Duplicate sphere and place it at 42 -91 26,"duplicateObject(target='sphere', location={x:42, y:-91, z:26})"
Duplicate pyramid and place it at 79 -46 -99,"duplicateObject(target='pyramid', location={x:79, y:-46, z:-99})"
Duplicate cube and place it at 44 22 -18,"duplicateObject(target='cube', location={x:44, y:22, z:-18})"
Duplicate sphere and place it at -39 93 41,"duplicateObject(target='sphere', location={x:-39, y:93, z:41})"
Duplicate sphere and place it at -26 -27 0,"duplicateObject(target='sphere', location={x:-26, y:-27, z:0})"
Duplicate sphere and place it at 20 93 66,"duplicateObject(target='sphere', location={x:20, y:93, z:66})"
Duplicate pyramid and place it at 67 6 -64,"duplicateObject(target='pyramid', location={x:67, y:6, z:-64})"
Duplicate pyramid and place it at -39 0 -87,"duplicateObject(target='pyramid', location={x:-39, y:0, z:-87})"
Duplicate pyramid and place it at -44 -94 -10,"duplicateObject(target='pyramid', location={x:-44, y:-94, z:-10})"
Duplicate sphere and place it at -16 -1 93,"duplicateObject(target='sphere', location={x:-16, y:-1, z:93})"
