input,output
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group1.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
Ungroup the group Group3.,ungroupObjects
Ungroup the group Group2.,ungroupObjects
"Duplicate the pyramid at X=39, Y=1, Z=-4.",duplicateObject
"Duplicate the sphere at X=-90, Y=-16, Z=33.",duplicateObject
"Duplicate the sphere at X=80, Y=-17, Z=61.",duplicateObject
"Duplicate the cube at X=8, Y=37, Z=55.",duplicateObject
"Duplicate the sphere at X=-17, Y=-36, Z=-2.",duplicateObject
"Duplicate the object at X=-73, Y=-5, Z=-94.",duplicateObject
"Duplicate the cube at X=38, Y=87, Z=-5.",duplicateObject
"Duplicate the cube at X=-36, Y=-26, Z=84.",duplicateObject
"Duplicate the sphere at X=67, Y=49, Z=-40.",duplicateObject
"Duplicate the object at X=0, Y=-80, Z=50.",duplicateObject
"Duplicate the object at X=-3, Y=2, Z=-86.",duplicateObject
"Duplicate the cube at X=-33, Y=0, Z=-58.",duplicateObject
"Duplicate the cube at X=79, Y=61, Z=9.",duplicateObject
"Duplicate the cube at X=64, Y=48, Z=-15.",duplicateObject
"Duplicate the cube at X=-80, Y=-46, Z=53.",duplicateObject
"Duplicate the object at X=-60, Y=66, Z=-27.",duplicateObject
"Duplicate the object at X=63, Y=16, Z=88.",duplicateObject
"Duplicate the pyramid at X=-2, Y=6, Z=-70.",duplicateObject
"Duplicate the cube at X=2, Y=65, Z=30.",duplicateObject
"Duplicate the cube at X=-50, Y=-65, Z=66.",duplicateObject
"Duplicate the pyramid at X=-31, Y=-67, Z=5.",duplicateObject
"Duplicate the object at X=2, Y=8, Z=-58.",duplicateObject
"Duplicate the sphere at X=-6, Y=-59, Z=32.",duplicateObject
"Duplicate the object at X=50, Y=0, Z=-73.",duplicateObject
"Duplicate the object at X=84, Y=17, Z=96.",duplicateObject
"Duplicate the cube at X=3, Y=-17, Z=-86.",duplicateObject
"Duplicate the sphere at X=8, Y=-46, Z=5.",duplicateObject
"Duplicate the pyramid at X=-93, Y=61, Z=-12.",duplicateObject
"Duplicate the sphere at X=76, Y=-40, Z=-53.",duplicateObject
"Duplicate the cube at X=-45, Y=10, Z=5.",duplicateObject
"Duplicate the object at X=-48, Y=-91, Z=47.",duplicateObject
"Duplicate the pyramid at X=-91, Y=-41, Z=-7.",duplicateObject
"Duplicate the sphere at X=-14, Y=31, Z=-86.",duplicateObject
"Duplicate the pyramid at X=-13, Y=12, Z=-83.",duplicateObject
"Duplicate the object at X=-1, Y=73, Z=78.",duplicateObject
"Duplicate the pyramid at X=50, Y=100, Z=44.",duplicateObject
"Duplicate the sphere at X=-68, Y=-16, Z=50.",duplicateObject
"Duplicate the pyramid at X=73, Y=20, Z=23.",duplicateObject
"Duplicate the sphere at X=0, Y=-79, Z=83.",duplicateObject
"Duplicate the sphere at X=82, Y=-62, Z=-96.",duplicateObject
"Duplicate the cube at X=47, Y=89, Z=-21.",duplicateObject
"Duplicate the object at X=36, Y=-71, Z=-66.",duplicateObject
"Duplicate the sphere at X=-2, Y=-57, Z=-37.",duplicateObject
"Duplicate the cube at X=79, Y=-8, Z=-9.",duplicateObject
"Duplicate the pyramid at X=-83, Y=-86, Z=27.",duplicateObject
"Duplicate the pyramid at X=-54, Y=-50, Z=56.",duplicateObject
"Duplicate the pyramid at X=4, Y=-82, Z=36.",duplicateObject
"Duplicate the object at X=41, Y=26, Z=-61.",duplicateObject
"Duplicate the pyramid at X=-26, Y=-81, Z=85.",duplicateObject
"Duplicate the object at X=39, Y=-37, Z=34.",duplicateObject
"Duplicate the object at X=-73, Y=100, Z=-80.",duplicateObject
"Duplicate the pyramid at X=55, Y=4, Z=-31.",duplicateObject
"Duplicate the cube at X=-97, Y=-92, Z=-69.",duplicateObject
"Duplicate the pyramid at X=97, Y=93, Z=94.",duplicateObject
"Duplicate the object at X=48, Y=48, Z=-89.",duplicateObject
"Duplicate the sphere at X=36, Y=-92, Z=-21.",duplicateObject
"Duplicate the cube at X=78, Y=21, Z=99.",duplicateObject
"Duplicate the cube at X=12, Y=64, Z=69.",duplicateObject
"Duplicate the object at X=-60, Y=-88, Z=60.",duplicateObject
"Duplicate the pyramid at X=-9, Y=-52, Z=72.",duplicateObject
"Duplicate the cube at X=-73, Y=-35, Z=-38.",duplicateObject
"Duplicate the pyramid at X=39, Y=1, Z=58.",duplicateObject
"Duplicate the object at X=-41, Y=-53, Z=86.",duplicateObject
"Duplicate the object at X=-56, Y=89, Z=-99.",duplicateObject
"Duplicate the object at X=-6, Y=-10, Z=81.",duplicateObject
"Duplicate the pyramid at X=44, Y=-72, Z=-75.",duplicateObject
"Duplicate the object at X=-93, Y=50, Z=-70.",duplicateObject
"Duplicate the sphere at X=-79, Y=-15, Z=-38.",duplicateObject
"Duplicate the pyramid at X=-65, Y=77, Z=-98.",duplicateObject
"Duplicate the pyramid at X=43, Y=60, Z=-43.",duplicateObject
"Duplicate the object at X=-55, Y=-76, Z=19.",duplicateObject
"Duplicate the pyramid at X=81, Y=19, Z=6.",duplicateObject
"Duplicate the pyramid at X=19, Y=97, Z=93.",duplicateObject
"Duplicate the cube at X=-55, Y=-56, Z=96.",duplicateObject
"Duplicate the sphere at X=-78, Y=45, Z=-50.",duplicateObject
"Duplicate the pyramid at X=-21, Y=-88, Z=-2.",duplicateObject
"Duplicate the sphere at X=97, Y=67, Z=-39.",duplicateObject
"Duplicate the sphere at X=-37, Y=45, Z=20.",duplicateObject
"Duplicate the cube at X=-67, Y=-12, Z=44.",duplicateObject
"Duplicate the pyramid at X=49, Y=67, Z=-74.",duplicateObject
"Duplicate the sphere at X=67, Y=-42, Z=97.",duplicateObject
"Duplicate the object at X=48, Y=10, Z=-47.",duplicateObject
"Duplicate the object at X=-56, Y=-63, Z=-61.",duplicateObject
"Duplicate the object at X=2, Y=-73, Z=-33.",duplicateObject
"Duplicate the sphere at X=99, Y=57, Z=17.",duplicateObject
"Duplicate the cube at X=68, Y=-60, Z=-54.",duplicateObject
"Duplicate the sphere at X=-67, Y=35, Z=14.",duplicateObject
"Duplicate the sphere at X=-5, Y=75, Z=-43.",duplicateObject
"Duplicate the pyramid at X=68, Y=59, Z=-60.",duplicateObject
"Duplicate the cube at X=48, Y=17, Z=74.",duplicateObject
"Duplicate the pyramid at X=-80, Y=73, Z=-76.",duplicateObject
"Duplicate the object at X=95, Y=92, Z=-20.",duplicateObject
"Duplicate the cube at X=-4, Y=13, Z=7.",duplicateObject
"Duplicate the sphere at X=56, Y=84, Z=-54.",duplicateObject
"Duplicate the sphere at X=39, Y=100, Z=-91.",duplicateObject
"Duplicate the object at X=-59, Y=-20, Z=-89.",duplicateObject
"Duplicate the pyramid at X=97, Y=21, Z=37.",duplicateObject
"Duplicate the sphere at X=-62, Y=-33, Z=-76.",duplicateObject
"Duplicate the pyramid at X=-30, Y=-64, Z=79.",duplicateObject
"Duplicate the cube at X=97, Y=85, Z=-3.",duplicateObject
Set the property friction of sphere to 33.25407303335766.,setObjectProperty
Set the property friction of sphere to 35.03925198054816.,setObjectProperty
Set the property velocity of object to 47.66930793637218.,setObjectProperty
Set the property mass of cube to 60.47232202928202.,setObjectProperty
Set the property friction of cube to 85.79057121953153.,setObjectProperty
Set the property velocity of pyramid to 32.40874001555779.,setObjectProperty
Set the property friction of pyramid to 57.906271506795875.,setObjectProperty
Set the property mass of sphere to 19.051237678710443.,setObjectProperty
Set the property mass of pyramid to 19.831827461388826.,setObjectProperty
Set the property mass of sphere to 44.27715509254709.,setObjectProperty
Set the property mass of cube to 31.215555027328733.,setObjectProperty
Set the property mass of object to 9.079535620287235.,setObjectProperty
Set the property friction of pyramid to 50.85170747311626.,setObjectProperty
Set the property friction of pyramid to 18.725902018932825.,setObjectProperty
Set the property mass of cube to 32.033759521544376.,setObjectProperty
Set the property friction of object to 29.93744825003183.,setObjectProperty
Set the property mass of sphere to 31.07202066307875.,setObjectProperty
Set the property velocity of pyramid to 4.584206921621849.,setObjectProperty
Set the property friction of sphere to 37.768353067922476.,setObjectProperty
Set the property velocity of sphere to 67.79094962042461.,setObjectProperty
Set the property mass of sphere to 45.271711973518784.,setObjectProperty
Set the property mass of sphere to 45.727063210259836.,setObjectProperty
Set the property mass of sphere to 62.21401505417858.,setObjectProperty
Set the property friction of object to 58.89547816079856.,setObjectProperty
Set the property mass of pyramid to 71.94005729722768.,setObjectProperty
Set the property velocity of sphere to 1.8413283573773243.,setObjectProperty
Set the property velocity of sphere to 6.5442529714170234.,setObjectProperty
Set the property mass of cube to 10.37608831600315.,setObjectProperty
Set the property velocity of cube to 62.7198812596929.,setObjectProperty
Set the property friction of pyramid to 35.90953067120546.,setObjectProperty
Set the property mass of object to 11.964265244955593.,setObjectProperty
Set the property mass of cube to 2.0527746985704023.,setObjectProperty
Set the property friction of cube to 76.57897801984711.,setObjectProperty
Set the property velocity of pyramid to 49.5478302657164.,setObjectProperty
Set the property mass of cube to 7.535577417699263.,setObjectProperty
Set the property mass of pyramid to 42.07760483687828.,setObjectProperty
Set the property velocity of sphere to 41.41953035840578.,setObjectProperty
Set the property mass of cube to 62.598367035077935.,setObjectProperty
Set the property mass of pyramid to 69.27160941534079.,setObjectProperty
Set the property friction of object to 76.38299224925568.,setObjectProperty
Set the property friction of object to 1.2177435681898912.,setObjectProperty
Set the property mass of object to 50.260519309438486.,setObjectProperty
Set the property friction of pyramid to 97.41165033984691.,setObjectProperty
Set the property velocity of pyramid to 29.036006542934373.,setObjectProperty
Set the property friction of object to 6.588913406841888.,setObjectProperty
Set the property mass of cube to 29.73889515527901.,setObjectProperty
Set the property mass of object to 68.62276064144866.,setObjectProperty
Set the property velocity of sphere to 67.29087652297069.,setObjectProperty
Set the property mass of pyramid to 3.963541590036555.,setObjectProperty
Set the property friction of pyramid to 24.181851963723467.,setObjectProperty
Set the property mass of cube to 46.34094734212775.,setObjectProperty
Set the property velocity of cube to 80.6658283344888.,setObjectProperty
Set the property friction of sphere to 76.16017268253131.,setObjectProperty
Set the property mass of object to 32.460560192200575.,setObjectProperty
Set the property friction of cube to 81.11974459734158.,setObjectProperty
Set the property friction of pyramid to 49.081456065387414.,setObjectProperty
Set the property mass of cube to 48.571416580977605.,setObjectProperty
Set the property friction of pyramid to 49.956108953379584.,setObjectProperty
Set the property velocity of object to 7.728706332882996.,setObjectProperty
Set the property friction of cube to 35.06854942537193.,setObjectProperty
Set the property mass of pyramid to 16.19280240180516.,setObjectProperty
Set the property friction of cube to 62.55499921886201.,setObjectProperty
Set the property friction of cube to 39.72919178519248.,setObjectProperty
Set the property mass of object to 8.824267601567673.,setObjectProperty
Set the property velocity of sphere to 49.570077755722075.,setObjectProperty
Set the property mass of cube to 76.67702701549999.,setObjectProperty
Set the property friction of pyramid to 44.35072173791572.,setObjectProperty
Set the property mass of sphere to 17.393195743169873.,setObjectProperty
Set the property velocity of sphere to 43.638714752511994.,setObjectProperty
Set the property friction of object to 8.505516116011599.,setObjectProperty
Set the property friction of cube to 45.56020552530362.,setObjectProperty
Set the property friction of sphere to 37.867336899945414.,setObjectProperty
Set the property velocity of sphere to 14.916526561817122.,setObjectProperty
Set the property mass of cube to 17.439279278256993.,setObjectProperty
Set the property mass of sphere to 75.49434137057774.,setObjectProperty
Set the property velocity of object to 94.27992137702167.,setObjectProperty
Set the property mass of sphere to 37.79519015250568.,setObjectProperty
Set the property mass of pyramid to 22.3288384002575.,setObjectProperty
Set the property velocity of object to 24.58507821686435.,setObjectProperty
Set the property velocity of sphere to 74.98970209812846.,setObjectProperty
Set the property velocity of sphere to 21.12389222541337.,setObjectProperty
Set the property mass of pyramid to 61.84139093833919.,setObjectProperty
Set the property friction of object to 97.81828746325185.,setObjectProperty
Set the property friction of pyramid to 55.38490911048155.,setObjectProperty
Set the property friction of sphere to 85.8893264540844.,setObjectProperty
Set the property friction of object to 91.97115538781362.,setObjectProperty
Set the property mass of object to 12.293346766060012.,setObjectProperty
Set the property velocity of object to 63.9739279054097.,setObjectProperty
Set the property friction of sphere to 84.73017070290507.,setObjectProperty
Set the property friction of object to 2.8641665189809964.,setObjectProperty
Set the property velocity of sphere to 70.2400298872147.,setObjectProperty
Set the property friction of pyramid to 56.519000249362264.,setObjectProperty
Set the property mass of cube to 86.9934673631909.,setObjectProperty
Set the property friction of cube to 31.6835512620583.,setObjectProperty
Set the property mass of cube to 58.85425422057415.,setObjectProperty
Set the property velocity of sphere to 44.407913131108366.,setObjectProperty
Set the property velocity of object to 6.846225084976189.,setObjectProperty
Set the property mass of pyramid to 22.008342683418572.,setObjectProperty
Set the property velocity of object to 55.966750035785715.,setObjectProperty
Set the property mass of cube to 9.049289135583553.,setObjectProperty
