input,output
Set the transparency of pyramid to 0.23,"setTransparency(target='pyramid', transparency=0.23)"
Set the transparency of pyramid to 0.85,"setTransparency(target='pyramid', transparency=0.85)"
Set the transparency of pyramid to 0.26,"setTransparency(target='pyramid', transparency=0.26)"
Set the transparency of cube to 0.45,"setTransparency(target='cube', transparency=0.45)"
Set the transparency of pyramid to 0.31,"setTransparency(target='pyramid', transparency=0.31)"
Set the transparency of sphere to 0.91,"setTransparency(target='sphere', transparency=0.91)"
Set the transparency of cube to 0.01,"setTransparency(target='cube', transparency=0.01)"
Set the transparency of sphere to 0.03,"setTransparency(target='sphere', transparency=0.03)"
Set the transparency of pyramid to 0.16,"setTransparency(target='pyramid', transparency=0.16)"
Set the transparency of pyramid to 0.96,"setTransparency(target='pyramid', transparency=0.96)"
Set the transparency of sphere to 0.57,"setTransparency(target='sphere', transparency=0.57)"
Set the transparency of cube to 0.57,"setTransparency(target='cube', transparency=0.57)"
Set the transparency of sphere to 0.63,"setTransparency(target='sphere', transparency=0.63)"
Set the transparency of cube to 0.84,"setTransparency(target='cube', transparency=0.84)"
Set the transparency of pyramid to 0.66,"setTransparency(target='pyramid', transparency=0.66)"
Set the transparency of sphere to 0.65,"setTransparency(target='sphere', transparency=0.65)"
Set the transparency of cube to 0.49,"setTransparency(target='cube', transparency=0.49)"
Set the transparency of sphere to 0.99,"setTransparency(target='sphere', transparency=0.99)"
Set the transparency of sphere to 0.2,"setTransparency(target='sphere', transparency=0.2)"
Set the transparency of cube to 0.02,"setTransparency(target='cube', transparency=0.02)"
Set the transparency of cube to 0.92,"setTransparency(target='cube', transparency=0.92)"
Set the transparency of sphere to 0.75,"setTransparency(target='sphere', transparency=0.75)"
Set the transparency of cube to 0.62,"setTransparency(target='cube', transparency=0.62)"
Set the transparency of sphere to 0.98,"setTransparency(target='sphere', transparency=0.98)"
Set the transparency of cube to 0.95,"setTransparency(target='cube', transparency=0.95)"
Set the transparency of cube to 0.15,"setTransparency(target='cube', transparency=0.15)"
Set the transparency of cube to 0.17,"setTransparency(target='cube', transparency=0.17)"
Set the transparency of sphere to 0.1,"setTransparency(target='sphere', transparency=0.1)"
Set the transparency of sphere to 0.67,"setTransparency(target='sphere', transparency=0.67)"
Set the transparency of sphere to 0.03,"setTransparency(target='sphere', transparency=0.03)"
Set the transparency of pyramid to 0.2,"setTransparency(target='pyramid', transparency=0.2)"
Set the transparency of sphere to 0.83,"setTransparency(target='sphere', transparency=0.83)"
Set the transparency of sphere to 0.58,"setTransparency(target='sphere', transparency=0.58)"
Set the transparency of cube to 0.29,"setTransparency(target='cube', transparency=0.29)"
Set the transparency of pyramid to 0.39,"setTransparency(target='pyramid', transparency=0.39)"
Set the transparency of sphere to 0.58,"setTransparency(target='sphere', transparency=0.58)"
Set the transparency of cube to 0.6,"setTransparency(target='cube', transparency=0.6)"
Set the transparency of pyramid to 0.84,"setTransparency(target='pyramid', transparency=0.84)"
Set the transparency of cube to 0.42,"setTransparency(target='cube', transparency=0.42)"
Set the transparency of sphere to 0.15,"setTransparency(target='sphere', transparency=0.15)"
Set the transparency of cube to 0.66,"setTransparency(target='cube', transparency=0.66)"
Set the transparency of sphere to 0.08,"setTransparency(target='sphere', transparency=0.08)"
Set the transparency of pyramid to 0.15,"setTransparency(target='pyramid', transparency=0.15)"
Set the transparency of cube to 0.09,"setTransparency(target='cube', transparency=0.09)"
Set the transparency of cube to 0.27,"setTransparency(target='cube', transparency=0.27)"
Set the transparency of sphere to 0.96,"setTransparency(target='sphere', transparency=0.96)"
Set the transparency of cube to 0.08,"setTransparency(target='cube', transparency=0.08)"
Set the transparency of sphere to 0.15,"setTransparency(target='sphere', transparency=0.15)"
Set the transparency of sphere to 0.27,"setTransparency(target='sphere', transparency=0.27)"
Set the transparency of sphere to 0.21,"setTransparency(target='sphere', transparency=0.21)"
Set the transparency of sphere to 0.84,"setTransparency(target='sphere', transparency=0.84)"
Set the transparency of pyramid to 0.95,"setTransparency(target='pyramid', transparency=0.95)"
Set the transparency of cube to 0.97,"setTransparency(target='cube', transparency=0.97)"
Set the transparency of sphere to 0.74,"setTransparency(target='sphere', transparency=0.74)"
Set the transparency of pyramid to 0.63,"setTransparency(target='pyramid', transparency=0.63)"
Set the transparency of cube to 0.19,"setTransparency(target='cube', transparency=0.19)"
Set the transparency of cube to 0.91,"setTransparency(target='cube', transparency=0.91)"
Set the transparency of sphere to 0.96,"setTransparency(target='sphere', transparency=0.96)"
Set the transparency of pyramid to 0.19,"setTransparency(target='pyramid', transparency=0.19)"
Set the transparency of cube to 0.13,"setTransparency(target='cube', transparency=0.13)"
Set the transparency of pyramid to 0.86,"setTransparency(target='pyramid', transparency=0.86)"
Set the transparency of pyramid to 0.47,"setTransparency(target='pyramid', transparency=0.47)"
Set the transparency of cube to 0.75,"setTransparency(target='cube', transparency=0.75)"
Set the transparency of pyramid to 0.91,"setTransparency(target='pyramid', transparency=0.91)"
Set the transparency of cube to 0.8,"setTransparency(target='cube', transparency=0.8)"
Set the transparency of cube to 0.04,"setTransparency(target='cube', transparency=0.04)"
Set the transparency of cube to 0.59,"setTransparency(target='cube', transparency=0.59)"
Set the transparency of sphere to 0.43,"setTransparency(target='sphere', transparency=0.43)"
Set the transparency of cube to 0.33,"setTransparency(target='cube', transparency=0.33)"
Set the transparency of cube to 0.82,"setTransparency(target='cube', transparency=0.82)"
Set the transparency of sphere to 0.21,"setTransparency(target='sphere', transparency=0.21)"
Set the transparency of pyramid to 0.1,"setTransparency(target='pyramid', transparency=0.1)"
Set the transparency of pyramid to 0.33,"setTransparency(target='pyramid', transparency=0.33)"
Set the transparency of cube to 0.96,"setTransparency(target='cube', transparency=0.96)"
Set the transparency of cube to 0.72,"setTransparency(target='cube', transparency=0.72)"
Set the transparency of pyramid to 0.11,"setTransparency(target='pyramid', transparency=0.11)"
Duplicate sphere and place it at -37 -37 72,"duplicateObject(target='sphere', location={x:-37, y:-37, z:72})"
Duplicate pyramid and place it at -61 -22 92,"duplicateObject(target='pyramid', location={x:-61, y:-22, z:92})"
Duplicate cube and place it at 91 -3 -22,"duplicateObject(target='cube', location={x:91, y:-3, z:-22})"
Duplicate sphere and place it at 73 4 -63,"duplicateObject(target='sphere', location={x:73, y:4, z:-63})"
Duplicate cube and place it at -95 -82 -85,"duplicateObject(target='cube', location={x:-95, y:-82, z:-85})"
Duplicate cube and place it at -83 -85 -55,"duplicateObject(target='cube', location={x:-83, y:-85, z:-55})"
Duplicate pyramid and place it at 35 94 77,"duplicateObject(target='pyramid', location={x:35, y:94, z:77})"
Duplicate cube and place it at 97 -85 38,"duplicateObject(target='cube', location={x:97, y:-85, z:38})"
Duplicate sphere and place it at -67 94 -17,"duplicateObject(target='sphere', location={x:-67, y:94, z:-17})"
Duplicate sphere and place it at 12 12 45,"duplicateObject(target='sphere', location={x:12, y:12, z:45})"
Duplicate pyramid and place it at 74 44 -98,"duplicateObject(target='pyramid', location={x:74, y:44, z:-98})"
Duplicate cube and place it at 3 -64 -38,"duplicateObject(target='cube', location={x:3, y:-64, z:-38})"
Duplicate pyramid and place it at 17 1 48,"duplicateObject(target='pyramid', location={x:17, y:1, z:48})"
Duplicate sphere and place it at -42 -70 1,"duplicateObject(target='sphere', location={x:-42, y:-70, z:1})"
Duplicate pyramid and place it at 62 30 -33,"duplicateObject(target='pyramid', location={x:62, y:30, z:-33})"
Duplicate cube and place it at 87 42 100,"duplicateObject(target='cube', location={x:87, y:42, z:100})"
Duplicate cube and place it at 43 17 89,"duplicateObject(target='cube', location={x:43, y:17, z:89})"
Duplicate sphere and place it at -61 -31 37,"duplicateObject(target='sphere', location={x:-61, y:-31, z:37})"
Duplicate cube and place it at -58 77 -79,"duplicateObject(target='cube', location={x:-58, y:77, z:-79})"
Duplicate cube and place it at -47 -58 42,"duplicateObject(target='cube', location={x:-47, y:-58, z:42})"
Duplicate cube and place it at -15 47 20,"duplicateObject(target='cube', location={x:-15, y:47, z:20})"
Duplicate pyramid and place it at -18 -34 -91,"duplicateObject(target='pyramid', location={x:-18, y:-34, z:-91})"
Duplicate cube and place it at 74 -15 8,"duplicateObject(target='cube', location={x:74, y:-15, z:8})"
Duplicate cube and place it at 67 -32 83,"duplicateObject(target='cube', location={x:67, y:-32, z:83})"
Duplicate cube and place it at -99 75 -3,"duplicateObject(target='cube', location={x:-99, y:75, z:-3})"
Duplicate pyramid and place it at 71 -49 -85,"duplicateObject(target='pyramid', location={x:71, y:-49, z:-85})"
Duplicate pyramid and place it at -45 -30 -47,"duplicateObject(target='pyramid', location={x:-45, y:-30, z:-47})"
Duplicate sphere and place it at -10 58 -7,"duplicateObject(target='sphere', location={x:-10, y:58, z:-7})"
Duplicate sphere and place it at -66 -64 -73,"duplicateObject(target='sphere', location={x:-66, y:-64, z:-73})"
Duplicate sphere and place it at -81 -15 56,"duplicateObject(target='sphere', location={x:-81, y:-15, z:56})"
Duplicate pyramid and place it at -56 79 62,"duplicateObject(target='pyramid', location={x:-56, y:79, z:62})"
Duplicate sphere and place it at -68 13 -34,"duplicateObject(target='sphere', location={x:-68, y:13, z:-34})"
Duplicate cube and place it at -35 -92 7,"duplicateObject(target='cube', location={x:-35, y:-92, z:7})"
Duplicate sphere and place it at 39 -91 33,"duplicateObject(target='sphere', location={x:39, y:-91, z:33})"
Duplicate cube and place it at 55 79 45,"duplicateObject(target='cube', location={x:55, y:79, z:45})"
Duplicate pyramid and place it at -15 47 -50,"duplicateObject(target='pyramid', location={x:-15, y:47, z:-50})"
Duplicate pyramid and place it at 35 -97 -100,"duplicateObject(target='pyramid', location={x:35, y:-97, z:-100})"
Duplicate cube and place it at -55 -77 -33,"duplicateObject(target='cube', location={x:-55, y:-77, z:-33})"
Duplicate pyramid and place it at -27 57 84,"duplicateObject(target='pyramid', location={x:-27, y:57, z:84})"
Duplicate pyramid and place it at 90 24 44,"duplicateObject(target='pyramid', location={x:90, y:24, z:44})"
Duplicate sphere and place it at 26 -48 9,"duplicateObject(target='sphere', location={x:26, y:-48, z:9})"
Duplicate sphere and place it at 56 -74 84,"duplicateObject(target='sphere', location={x:56, y:-74, z:84})"
Duplicate cube and place it at 58 -45 -52,"duplicateObject(target='cube', location={x:58, y:-45, z:-52})"
Duplicate sphere and place it at -89 32 -56,"duplicateObject(target='sphere', location={x:-89, y:32, z:-56})"
Duplicate pyramid and place it at -34 -33 70,"duplicateObject(target='pyramid', location={x:-34, y:-33, z:70})"
Duplicate pyramid and place it at 71 5 3,"duplicateObject(target='pyramid', location={x:71, y:5, z:3})"
Duplicate pyramid and place it at 45 -32 -44,"duplicateObject(target='pyramid', location={x:45, y:-32, z:-44})"
Duplicate cube and place it at 8 41 -68,"duplicateObject(target='cube', location={x:8, y:41, z:-68})"
Duplicate pyramid and place it at -68 -65 54,"duplicateObject(target='pyramid', location={x:-68, y:-65, z:54})"
Duplicate sphere and place it at -71 24 -90,"duplicateObject(target='sphere', location={x:-71, y:24, z:-90})"
Duplicate pyramid and place it at 70 24 12,"duplicateObject(target='pyramid', location={x:70, y:24, z:12})"
Duplicate pyramid and place it at -70 93 -57,"duplicateObject(target='pyramid', location={x:-70, y:93, z:-57})"
Duplicate pyramid and place it at 62 22 -95,"duplicateObject(target='pyramid', location={x:62, y:22, z:-95})"
Duplicate cube and place it at -4 -70 -91,"duplicateObject(target='cube', location={x:-4, y:-70, z:-91})"
Duplicate pyramid and place it at -95 38 -43,"duplicateObject(target='pyramid', location={x:-95, y:38, z:-43})"
Duplicate pyramid and place it at -27 -72 6,"duplicateObject(target='pyramid', location={x:-27, y:-72, z:6})"
Duplicate pyramid and place it at -67 50 65,"duplicateObject(target='pyramid', location={x:-67, y:50, z:65})"
Duplicate pyramid and place it at -10 -59 -70,"duplicateObject(target='pyramid', location={x:-10, y:-59, z:-70})"
Duplicate sphere and place it at 11 -4 34,"duplicateObject(target='sphere', location={x:11, y:-4, z:34})"
Duplicate cube and place it at -95 -35 -18,"duplicateObject(target='cube', location={x:-95, y:-35, z:-18})"
Duplicate cube and place it at -15 28 -3,"duplicateObject(target='cube', location={x:-15, y:28, z:-3})"
Duplicate sphere and place it at 9 18 14,"duplicateObject(target='sphere', location={x:9, y:18, z:14})"
Duplicate pyramid and place it at -14 -42 -29,"duplicateObject(target='pyramid', location={x:-14, y:-42, z:-29})"
Duplicate sphere and place it at -70 -80 57,"duplicateObject(target='sphere', location={x:-70, y:-80, z:57})"
Duplicate sphere and place it at -24 -25 10,"duplicateObject(target='sphere', location={x:-24, y:-25, z:10})"
Duplicate cube and place it at 35 11 14,"duplicateObject(target='cube', location={x:35, y:11, z:14})"
Duplicate cube and place it at 17 -84 -73,"duplicateObject(target='cube', location={x:17, y:-84, z:-73})"
Duplicate cube and place it at 46 11 35,"duplicateObject(target='cube', location={x:46, y:11, z:35})"
Duplicate pyramid and place it at 83 -82 58,"duplicateObject(target='pyramid', location={x:83, y:-82, z:58})"
Duplicate sphere and place it at 68 100 8,"duplicateObject(target='sphere', location={x:68, y:100, z:8})"
Duplicate cube and place it at 86 -52 -49,"duplicateObject(target='cube', location={x:86, y:-52, z:-49})"
Duplicate pyramid and place it at -49 -3 11,"duplicateObject(target='pyramid', location={x:-49, y:-3, z:11})"
Duplicate pyramid and place it at 79 70 -65,"duplicateObject(target='pyramid', location={x:79, y:70, z:-65})"
Duplicate sphere and place it at 83 -54 17,"duplicateObject(target='sphere', location={x:83, y:-54, z:17})"
Duplicate cube and place it at 49 1 -39,"duplicateObject(target='cube', location={x:49, y:1, z:-39})"
Duplicate pyramid and place it at 28 73 -98,"duplicateObject(target='pyramid', location={x:28, y:73, z:-98})"
Duplicate cube and place it at 53 -7 45,"duplicateObject(target='cube', location={x:53, y:-7, z:45})"
Duplicate sphere and place it at -84 17 -63,"duplicateObject(target='sphere', location={x:-84, y:17, z:-63})"
Duplicate pyramid and place it at -1 38 -75,"duplicateObject(target='pyramid', location={x:-1, y:38, z:-75})"
Duplicate sphere and place it at 39 -37 -80,"duplicateObject(target='sphere', location={x:39, y:-37, z:-80})"
Duplicate sphere and place it at 40 42 87,"duplicateObject(target='sphere', location={x:40, y:42, z:87})"
Duplicate pyramid and place it at 26 100 2,"duplicateObject(target='pyramid', location={x:26, y:100, z:2})"
Duplicate pyramid and place it at -85 27 -22,"duplicateObject(target='pyramid', location={x:-85, y:27, z:-22})"
Duplicate pyramid and place it at 98 -89 -60,"duplicateObject(target='pyramid', location={x:98, y:-89, z:-60})"
Duplicate pyramid and place it at -69 21 -88,"duplicateObject(target='pyramid', location={x:-69, y:21, z:-88})"
Duplicate pyramid and place it at -91 60 -53,"duplicateObject(target='pyramid', location={x:-91, y:60, z:-53})"
Duplicate pyramid and place it at 56 75 -47,"duplicateObject(target='pyramid', location={x:56, y:75, z:-47})"
Duplicate sphere and place it at 83 -3 -99,"duplicateObject(target='sphere', location={x:83, y:-3, z:-99})"
Duplicate pyramid and place it at 28 45 77,"duplicateObject(target='pyramid', location={x:28, y:45, z:77})"
Duplicate cube and place it at -34 80 -81,"duplicateObject(target='cube', location={x:-34, y:80, z:-81})"
Duplicate cube and place it at 19 -52 -33,"duplicateObject(target='cube', location={x:19, y:-52, z:-33})"
Duplicate cube and place it at -80 55 85,"duplicateObject(target='cube', location={x:-80, y:55, z:85})"
Duplicate pyramid and place it at 7 -17 -94,"duplicateObject(target='pyramid', location={x:7, y:-17, z:-94})"
Duplicate sphere and place it at -67 83 3,"duplicateObject(target='sphere', location={x:-67, y:83, z:3})"
Duplicate sphere and place it at -58 89 37,"duplicateObject(target='sphere', location={x:-58, y:89, z:37})"
Duplicate cube and place it at 76 -39 -31,"duplicateObject(target='cube', location={x:76, y:-39, z:-31})"
Duplicate sphere and place it at 72 23 -27,"duplicateObject(target='sphere', location={x:72, y:23, z:-27})"
Duplicate sphere and place it at 32 -51 21,"duplicateObject(target='sphere', location={x:32, y:-51, z:21})"
Duplicate pyramid and place it at 22 14 96,"duplicateObject(target='pyramid', location={x:22, y:14, z:96})"
Duplicate pyramid and place it at -28 -3 -63,"duplicateObject(target='pyramid', location={x:-28, y:-3, z:-63})"
