input,output
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the sphere to red.,"changeColor(target='sphere', color='red')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the sphere to green.,"changeColor(target='sphere', color='green')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the pyramid to blue.,"changeColor(target='pyramid', color='blue')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the pyramid to yellow.,"changeColor(target='pyramid', color='yellow')"
Change the color of the sphere to green.,"changeColor(target='sphere', color='green')"
Change the color of the pyramid to blue.,"changeColor(target='pyramid', color='blue')"
Change the color of the pyramid to yellow.,"changeColor(target='pyramid', color='yellow')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the cube to blue.,"changeColor(target='cube', color='blue')"
Change the color of the cube to yellow.,"changeColor(target='cube', color='yellow')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the pyramid to red.,"changeColor(target='pyramid', color='red')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the cube to green.,"changeColor(target='cube', color='green')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the pyramid to green.,"changeColor(target='pyramid', color='green')"
Change the color of the sphere to blue.,"changeColor(target='sphere', color='blue')"
Change the color of the sphere to red.,"changeColor(target='sphere', color='red')"
Change the color of the pyramid to red.,"changeColor(target='pyramid', color='red')"
Change the color of the sphere to red.,"changeColor(target='sphere', color='red')"
Change the color of the cube to yellow.,"changeColor(target='cube', color='yellow')"
Change the color of the cube to red.,"changeColor(target='cube', color='red')"
Change the color of the sphere to red.,"changeColor(target='sphere', color='red')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the sphere to wood.,"setTexture(target='sphere', texture='wood')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to wood.,"setTexture(target='cube', texture='wood')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the pyramid to metal.,"setTexture(target='pyramid', texture='metal')"
Set the texture of the cube to metal.,"setTexture(target='cube', texture='metal')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the pyramid to glass.,"setTexture(target='pyramid', texture='glass')"
Set the texture of the sphere to metal.,"setTexture(target='sphere', texture='metal')"
Set the texture of the cube to glass.,"setTexture(target='cube', texture='glass')"
Set the texture of the sphere to glass.,"setTexture(target='sphere', texture='glass')"
Set the texture of the pyramid to wood.,"setTexture(target='pyramid', texture='wood')"
Set the transparency of the pyramid to 0.04.,"setTransparency(target='pyramid', transparency=0.04)"
Set the transparency of the pyramid to 0.57.,"setTransparency(target='pyramid', transparency=0.57)"
Set the transparency of the pyramid to 0.1.,"setTransparency(target='pyramid', transparency=0.1)"
Set the transparency of the cube to 0.45.,"setTransparency(target='cube', transparency=0.45)"
Set the transparency of the cube to 0.66.,"setTransparency(target='cube', transparency=0.66)"
Set the transparency of the sphere to 0.82.,"setTransparency(target='sphere', transparency=0.82)"
Set the transparency of the cube to 0.98.,"setTransparency(target='cube', transparency=0.98)"
Set the transparency of the sphere to 0.35.,"setTransparency(target='sphere', transparency=0.35)"
Set the transparency of the pyramid to 0.63.,"setTransparency(target='pyramid', transparency=0.63)"
Set the transparency of the pyramid to 0.97.,"setTransparency(target='pyramid', transparency=0.97)"
Set the transparency of the sphere to 0.93.,"setTransparency(target='sphere', transparency=0.93)"
Set the transparency of the pyramid to 0.51.,"setTransparency(target='pyramid', transparency=0.51)"
Set the transparency of the cube to 0.9.,"setTransparency(target='cube', transparency=0.9)"
Set the transparency of the cube to 0.16.,"setTransparency(target='cube', transparency=0.16)"
Set the transparency of the pyramid to 0.43.,"setTransparency(target='pyramid', transparency=0.43)"
Set the transparency of the sphere to 0.39.,"setTransparency(target='sphere', transparency=0.39)"
Set the transparency of the sphere to 0.52.,"setTransparency(target='sphere', transparency=0.52)"
Set the transparency of the pyramid to 0.64.,"setTransparency(target='pyramid', transparency=0.64)"
Set the transparency of the cube to 0.47.,"setTransparency(target='cube', transparency=0.47)"
Set the transparency of the pyramid to 0.16.,"setTransparency(target='pyramid', transparency=0.16)"
Set the transparency of the sphere to 0.84.,"setTransparency(target='sphere', transparency=0.84)"
Set the transparency of the sphere to 0.75.,"setTransparency(target='sphere', transparency=0.75)"
Set the transparency of the pyramid to 0.58.,"setTransparency(target='pyramid', transparency=0.58)"
Set the transparency of the cube to 0.35.,"setTransparency(target='cube', transparency=0.35)"
Set the transparency of the cube to 0.7.,"setTransparency(target='cube', transparency=0.7)"
Set the transparency of the sphere to 0.54.,"setTransparency(target='sphere', transparency=0.54)"
Set the transparency of the cube to 0.78.,"setTransparency(target='cube', transparency=0.78)"
Set the transparency of the sphere to 0.48.,"setTransparency(target='sphere', transparency=0.48)"
Set the transparency of the pyramid to 0.42.,"setTransparency(target='pyramid', transparency=0.42)"
Set the transparency of the cube to 0.81.,"setTransparency(target='cube', transparency=0.81)"
Set the transparency of the sphere to 0.22.,"setTransparency(target='sphere', transparency=0.22)"
Set the transparency of the sphere to 0.59.,"setTransparency(target='sphere', transparency=0.59)"
Set the transparency of the pyramid to 0.35.,"setTransparency(target='pyramid', transparency=0.35)"
Set the transparency of the pyramid to 1.0.,"setTransparency(target='pyramid', transparency=1.0)"
Set the transparency of the sphere to 0.03.,"setTransparency(target='sphere', transparency=0.03)"
Set the transparency of the sphere to 0.54.,"setTransparency(target='sphere', transparency=0.54)"
Set the transparency of the sphere to 0.62.,"setTransparency(target='sphere', transparency=0.62)"
Set the transparency of the pyramid to 0.53.,"setTransparency(target='pyramid', transparency=0.53)"
Set the transparency of the cube to 0.9.,"setTransparency(target='cube', transparency=0.9)"
Set the transparency of the sphere to 0.01.,"setTransparency(target='sphere', transparency=0.01)"
Set the transparency of the sphere to 0.26.,"setTransparency(target='sphere', transparency=0.26)"
Set the transparency of the sphere to 0.7.,"setTransparency(target='sphere', transparency=0.7)"
Set the transparency of the sphere to 0.18.,"setTransparency(target='sphere', transparency=0.18)"
Set the transparency of the cube to 0.13.,"setTransparency(target='cube', transparency=0.13)"
Set the transparency of the sphere to 0.83.,"setTransparency(target='sphere', transparency=0.83)"
Set the transparency of the sphere to 0.04.,"setTransparency(target='sphere', transparency=0.04)"
Set the transparency of the sphere to 0.53.,"setTransparency(target='sphere', transparency=0.53)"
Set the transparency of the cube to 0.96.,"setTransparency(target='cube', transparency=0.96)"
Set the transparency of the sphere to 0.31.,"setTransparency(target='sphere', transparency=0.31)"
Set the transparency of the pyramid to 0.28.,"setTransparency(target='pyramid', transparency=0.28)"
Set the transparency of the sphere to 0.82.,"setTransparency(target='sphere', transparency=0.82)"
Set the transparency of the sphere to 0.31.,"setTransparency(target='sphere', transparency=0.31)"
Set the transparency of the pyramid to 0.8.,"setTransparency(target='pyramid', transparency=0.8)"
Set the transparency of the pyramid to 0.67.,"setTransparency(target='pyramid', transparency=0.67)"
Set the transparency of the cube to 0.06.,"setTransparency(target='cube', transparency=0.06)"
Set the transparency of the sphere to 0.01.,"setTransparency(target='sphere', transparency=0.01)"
Set the transparency of the sphere to 0.88.,"setTransparency(target='sphere', transparency=0.88)"
Set the transparency of the cube to 0.32.,"setTransparency(target='cube', transparency=0.32)"
Set the transparency of the cube to 0.35.,"setTransparency(target='cube', transparency=0.35)"
Set the transparency of the sphere to 0.48.,"setTransparency(target='sphere', transparency=0.48)"
Set the transparency of the cube to 1.0.,"setTransparency(target='cube', transparency=1.0)"
Set the transparency of the pyramid to 0.88.,"setTransparency(target='pyramid', transparency=0.88)"
Set the transparency of the cube to 0.72.,"setTransparency(target='cube', transparency=0.72)"
Set the transparency of the pyramid to 0.71.,"setTransparency(target='pyramid', transparency=0.71)"
Set the transparency of the sphere to 0.22.,"setTransparency(target='sphere', transparency=0.22)"
Set the transparency of the cube to 0.45.,"setTransparency(target='cube', transparency=0.45)"
Set the transparency of the cube to 0.76.,"setTransparency(target='cube', transparency=0.76)"
Set the transparency of the sphere to 0.57.,"setTransparency(target='sphere', transparency=0.57)"
Set the transparency of the pyramid to 0.13.,"setTransparency(target='pyramid', transparency=0.13)"
Set the transparency of the pyramid to 0.73.,"setTransparency(target='pyramid', transparency=0.73)"
Set the transparency of the cube to 0.85.,"setTransparency(target='cube', transparency=0.85)"
Set the transparency of the cube to 0.11.,"setTransparency(target='cube', transparency=0.11)"
Set the transparency of the pyramid to 0.69.,"setTransparency(target='pyramid', transparency=0.69)"
Set the transparency of the cube to 0.46.,"setTransparency(target='cube', transparency=0.46)"
Set the transparency of the pyramid to 0.51.,"setTransparency(target='pyramid', transparency=0.51)"
Set the transparency of the sphere to 0.86.,"setTransparency(target='sphere', transparency=0.86)"
Set the transparency of the sphere to 0.61.,"setTransparency(target='sphere', transparency=0.61)"
Set the transparency of the sphere to 0.2.,"setTransparency(target='sphere', transparency=0.2)"
Set the transparency of the sphere to 0.12.,"setTransparency(target='sphere', transparency=0.12)"
Set the transparency of the sphere to 0.55.,"setTransparency(target='sphere', transparency=0.55)"
Set the transparency of the pyramid to 0.57.,"setTransparency(target='pyramid', transparency=0.57)"
Set the transparency of the cube to 0.06.,"setTransparency(target='cube', transparency=0.06)"
Set the transparency of the pyramid to 0.55.,"setTransparency(target='pyramid', transparency=0.55)"
Set the transparency of the pyramid to 0.22.,"setTransparency(target='pyramid', transparency=0.22)"
Set the transparency of the pyramid to 0.15.,"setTransparency(target='pyramid', transparency=0.15)"
Set the transparency of the sphere to 0.21.,"setTransparency(target='sphere', transparency=0.21)"
Set the transparency of the sphere to 0.19.,"setTransparency(target='sphere', transparency=0.19)"
Set the transparency of the sphere to 0.62.,"setTransparency(target='sphere', transparency=0.62)"
Set the transparency of the pyramid to 0.94.,"setTransparency(target='pyramid', transparency=0.94)"
Set the transparency of the cube to 0.48.,"setTransparency(target='cube', transparency=0.48)"
Set the transparency of the pyramid to 0.07.,"setTransparency(target='pyramid', transparency=0.07)"
Set the transparency of the cube to 0.92.,"setTransparency(target='cube', transparency=0.92)"
Set the transparency of the pyramid to 0.47.,"setTransparency(target='pyramid', transparency=0.47)"
Set the transparency of the pyramid to 0.9.,"setTransparency(target='pyramid', transparency=0.9)"
Set the transparency of the pyramid to 0.61.,"setTransparency(target='pyramid', transparency=0.61)"
Set the transparency of the cube to 0.85.,"setTransparency(target='cube', transparency=0.85)"
Set the transparency of the cube to 0.41.,"setTransparency(target='cube', transparency=0.41)"
Set the transparency of the cube to 0.65.,"setTransparency(target='cube', transparency=0.65)"
Set the transparency of the cube to 0.02.,"setTransparency(target='cube', transparency=0.02)"
Set the transparency of the pyramid to 0.19.,"setTransparency(target='pyramid', transparency=0.19)"
Set the ambient lighting with intensity 3.,"changeLighting(type='ambient', intensity=3)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 3.,"changeLighting(type='ambient', intensity=3)"
Set the ambient lighting with intensity 8.,"changeLighting(type='ambient', intensity=8)"
Set the spot lighting with intensity 4.,"changeLighting(type='spot', intensity=4)"
Set the spot lighting with intensity 1.,"changeLighting(type='spot', intensity=1)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the ambient lighting with intensity 6.,"changeLighting(type='ambient', intensity=6)"
Set the ambient lighting with intensity 5.,"changeLighting(type='ambient', intensity=5)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the directional lighting with intensity 1.,"changeLighting(type='directional', intensity=1)"
Set the ambient lighting with intensity 3.,"changeLighting(type='ambient', intensity=3)"
Set the directional lighting with intensity 5.,"changeLighting(type='directional', intensity=5)"
Set the ambient lighting with intensity 5.,"changeLighting(type='ambient', intensity=5)"
Set the directional lighting with intensity 1.,"changeLighting(type='directional', intensity=1)"
Set the directional lighting with intensity 4.,"changeLighting(type='directional', intensity=4)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the ambient lighting with intensity 8.,"changeLighting(type='ambient', intensity=8)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the spot lighting with intensity 3.,"changeLighting(type='spot', intensity=3)"
Set the directional lighting with intensity 10.,"changeLighting(type='directional', intensity=10)"
Set the ambient lighting with intensity 1.,"changeLighting(type='ambient', intensity=1)"
Set the spot lighting with intensity 10.,"changeLighting(type='spot', intensity=10)"
Set the spot lighting with intensity 3.,"changeLighting(type='spot', intensity=3)"
Set the directional lighting with intensity 3.,"changeLighting(type='directional', intensity=3)"
Set the directional lighting with intensity 10.,"changeLighting(type='directional', intensity=10)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 3.,"changeLighting(type='ambient', intensity=3)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the ambient lighting with intensity 2.,"changeLighting(type='ambient', intensity=2)"
Set the ambient lighting with intensity 4.,"changeLighting(type='ambient', intensity=4)"
Set the ambient lighting with intensity 2.,"changeLighting(type='ambient', intensity=2)"
Set the spot lighting with intensity 4.,"changeLighting(type='spot', intensity=4)"
Set the ambient lighting with intensity 5.,"changeLighting(type='ambient', intensity=5)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the directional lighting with intensity 3.,"changeLighting(type='directional', intensity=3)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 2.,"changeLighting(type='ambient', intensity=2)"
Set the directional lighting with intensity 2.,"changeLighting(type='directional', intensity=2)"
Set the ambient lighting with intensity 9.,"changeLighting(type='ambient', intensity=9)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 5.,"changeLighting(type='ambient', intensity=5)"
Set the directional lighting with intensity 10.,"changeLighting(type='directional', intensity=10)"
Set the spot lighting with intensity 3.,"changeLighting(type='spot', intensity=3)"
Set the spot lighting with intensity 5.,"changeLighting(type='spot', intensity=5)"
Set the directional lighting with intensity 7.,"changeLighting(type='directional', intensity=7)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the spot lighting with intensity 2.,"changeLighting(type='spot', intensity=2)"
Set the spot lighting with intensity 2.,"changeLighting(type='spot', intensity=2)"
Set the ambient lighting with intensity 2.,"changeLighting(type='ambient', intensity=2)"
Set the ambient lighting with intensity 4.,"changeLighting(type='ambient', intensity=4)"
Set the spot lighting with intensity 9.,"changeLighting(type='spot', intensity=9)"
Set the directional lighting with intensity 5.,"changeLighting(type='directional', intensity=5)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the directional lighting with intensity 3.,"changeLighting(type='directional', intensity=3)"
Set the ambient lighting with intensity 9.,"changeLighting(type='ambient', intensity=9)"
Set the directional lighting with intensity 3.,"changeLighting(type='directional', intensity=3)"
Set the ambient lighting with intensity 4.,"changeLighting(type='ambient', intensity=4)"
Set the ambient lighting with intensity 4.,"changeLighting(type='ambient', intensity=4)"
Set the directional lighting with intensity 7.,"changeLighting(type='directional', intensity=7)"
Set the ambient lighting with intensity 10.,"changeLighting(type='ambient', intensity=10)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 8.,"changeLighting(type='ambient', intensity=8)"
Set the directional lighting with intensity 1.,"changeLighting(type='directional', intensity=1)"
Set the ambient lighting with intensity 6.,"changeLighting(type='ambient', intensity=6)"
Set the directional lighting with intensity 7.,"changeLighting(type='directional', intensity=7)"
Set the spot lighting with intensity 3.,"changeLighting(type='spot', intensity=3)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the spot lighting with intensity 7.,"changeLighting(type='spot', intensity=7)"
Set the directional lighting with intensity 2.,"changeLighting(type='directional', intensity=2)"
Set the spot lighting with intensity 9.,"changeLighting(type='spot', intensity=9)"
Set the spot lighting with intensity 4.,"changeLighting(type='spot', intensity=4)"
Set the directional lighting with intensity 6.,"changeLighting(type='directional', intensity=6)"
Set the spot lighting with intensity 10.,"changeLighting(type='spot', intensity=10)"
Set the ambient lighting with intensity 9.,"changeLighting(type='ambient', intensity=9)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the spot lighting with intensity 10.,"changeLighting(type='spot', intensity=10)"
Set the ambient lighting with intensity 8.,"changeLighting(type='ambient', intensity=8)"
Set the directional lighting with intensity 8.,"changeLighting(type='directional', intensity=8)"
Set the directional lighting with intensity 4.,"changeLighting(type='directional', intensity=4)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the directional lighting with intensity 4.,"changeLighting(type='directional', intensity=4)"
Set the spot lighting with intensity 8.,"changeLighting(type='spot', intensity=8)"
Set the spot lighting with intensity 4.,"changeLighting(type='spot', intensity=4)"
Set the spot lighting with intensity 4.,"changeLighting(type='spot', intensity=4)"
Set the directional lighting with intensity 2.,"changeLighting(type='directional', intensity=2)"
Set the spot lighting with intensity 1.,"changeLighting(type='spot', intensity=1)"
Set the directional lighting with intensity 9.,"changeLighting(type='directional', intensity=9)"
Set the directional lighting with intensity 4.,"changeLighting(type='directional', intensity=4)"
Set the ambient lighting with intensity 3.,"changeLighting(type='ambient', intensity=3)"
Set the ambient lighting with intensity 10.,"changeLighting(type='ambient', intensity=10)"
Set the ambient lighting with intensity 8.,"changeLighting(type='ambient', intensity=8)"
Set the directional lighting with intensity 1.,"changeLighting(type='directional', intensity=1)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the ambient lighting with intensity 9.,"changeLighting(type='ambient', intensity=9)"
Set the directional lighting with intensity 3.,"changeLighting(type='directional', intensity=3)"
Set the ambient lighting with intensity 7.,"changeLighting(type='ambient', intensity=7)"
Set the spot lighting with intensity 9.,"changeLighting(type='spot', intensity=9)"
Set the spot lighting with intensity 2.,"changeLighting(type='spot', intensity=2)"
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image sky.jpg.,setBackground(image='sky.jpg')
Set the background to the image mountain.png.,setBackground(image='mountain.png')
