input,output
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the object to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the sphere to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the cube to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the object to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the cube to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the sphere to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the object to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the cube to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the pyramid to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the cube to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the cube to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the cube to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the pyramid to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the pyramid to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the pyramid to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the sphere to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the pyramid to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the sphere to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the pyramid to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the object to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the pyramid to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the object to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the object to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the pyramid to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the pyramid to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to green.,"changeColor(target=""the"", color=""green"")"
Change the color of the object to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the sphere to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the object to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the sphere to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the object to blue.,"changeColor(target=""the"", color=""blue"")"
Change the color of the pyramid to red.,"changeColor(target=""the"", color=""red"")"
Change the color of the cube to yellow.,"changeColor(target=""the"", color=""yellow"")"
Change the color of the sphere to yellow.,"changeColor(target=""the"", color=""yellow"")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the pyramid to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the sphere to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the cube to metal.,"setTexture(target=""the"", texture=""metal."")"
Set the texture of the object to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the cube to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the sphere to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the texture of the pyramid to wood.,"setTexture(target=""the"", texture=""wood."")"
Set the texture of the pyramid to glass.,"setTexture(target=""the"", texture=""glass."")"
Set the transparency of the object to 0.88.,"setTransparency(target=""the"", transparency=0.88.)"
Set the transparency of the sphere to 0.23.,"setTransparency(target=""the"", transparency=0.23.)"
Set the transparency of the object to 0.79.,"setTransparency(target=""the"", transparency=0.79.)"
Set the transparency of the cube to 0.05.,"setTransparency(target=""the"", transparency=0.05.)"
Set the transparency of the object to 0.49.,"setTransparency(target=""the"", transparency=0.49.)"
Set the transparency of the sphere to 0.73.,"setTransparency(target=""the"", transparency=0.73.)"
Set the transparency of the sphere to 0.96.,"setTransparency(target=""the"", transparency=0.96.)"
Set the transparency of the pyramid to 0.21.,"setTransparency(target=""the"", transparency=0.21.)"
Set the transparency of the sphere to 0.98.,"setTransparency(target=""the"", transparency=0.98.)"
Set the transparency of the object to 0.32.,"setTransparency(target=""the"", transparency=0.32.)"
Set the transparency of the pyramid to 0.46.,"setTransparency(target=""the"", transparency=0.46.)"
Set the transparency of the sphere to 0.71.,"setTransparency(target=""the"", transparency=0.71.)"
Set the transparency of the sphere to 0.63.,"setTransparency(target=""the"", transparency=0.63.)"
Set the transparency of the cube to 0.35.,"setTransparency(target=""the"", transparency=0.35.)"
Set the transparency of the sphere to 0.97.,"setTransparency(target=""the"", transparency=0.97.)"
Set the transparency of the object to 0.26.,"setTransparency(target=""the"", transparency=0.26.)"
Set the transparency of the cube to 0.66.,"setTransparency(target=""the"", transparency=0.66.)"
Set the transparency of the pyramid to 0.07.,"setTransparency(target=""the"", transparency=0.07.)"
Set the transparency of the object to 0.27.,"setTransparency(target=""the"", transparency=0.27.)"
Set the transparency of the cube to 0.8.,"setTransparency(target=""the"", transparency=0.8.)"
Set the transparency of the pyramid to 0.28.,"setTransparency(target=""the"", transparency=0.28.)"
Set the transparency of the sphere to 0.51.,"setTransparency(target=""the"", transparency=0.51.)"
Set the transparency of the sphere to 0.92.,"setTransparency(target=""the"", transparency=0.92.)"
Set the transparency of the sphere to 0.81.,"setTransparency(target=""the"", transparency=0.81.)"
Set the transparency of the cube to 0.1.,"setTransparency(target=""the"", transparency=0.1.)"
Set the transparency of the pyramid to 0.48.,"setTransparency(target=""the"", transparency=0.48.)"
Set the transparency of the pyramid to 0.34.,"setTransparency(target=""the"", transparency=0.34.)"
Set the transparency of the cube to 0.36.,"setTransparency(target=""the"", transparency=0.36.)"
Set the transparency of the pyramid to 0.41.,"setTransparency(target=""the"", transparency=0.41.)"
Set the transparency of the pyramid to 0.65.,"setTransparency(target=""the"", transparency=0.65.)"
Set the transparency of the object to 0.1.,"setTransparency(target=""the"", transparency=0.1.)"
Set the transparency of the object to 0.47.,"setTransparency(target=""the"", transparency=0.47.)"
Set the transparency of the pyramid to 0.39.,"setTransparency(target=""the"", transparency=0.39.)"
Set the transparency of the sphere to 0.96.,"setTransparency(target=""the"", transparency=0.96.)"
Set the transparency of the sphere to 0.76.,"setTransparency(target=""the"", transparency=0.76.)"
Set the transparency of the cube to 0.58.,"setTransparency(target=""the"", transparency=0.58.)"
Set the transparency of the sphere to 0.96.,"setTransparency(target=""the"", transparency=0.96.)"
Set the transparency of the cube to 0.08.,"setTransparency(target=""the"", transparency=0.08.)"
Set the transparency of the sphere to 0.2.,"setTransparency(target=""the"", transparency=0.2.)"
Set the transparency of the sphere to 0.2.,"setTransparency(target=""the"", transparency=0.2.)"
Set the transparency of the sphere to 0.98.,"setTransparency(target=""the"", transparency=0.98.)"
Set the transparency of the sphere to 0.33.,"setTransparency(target=""the"", transparency=0.33.)"
Set the transparency of the sphere to 0.25.,"setTransparency(target=""the"", transparency=0.25.)"
Set the transparency of the sphere to 0.31.,"setTransparency(target=""the"", transparency=0.31.)"
Set the transparency of the cube to 0.35.,"setTransparency(target=""the"", transparency=0.35.)"
Set the transparency of the cube to 0.42.,"setTransparency(target=""the"", transparency=0.42.)"
Set the transparency of the sphere to 0.04.,"setTransparency(target=""the"", transparency=0.04.)"
Set the transparency of the pyramid to 0.72.,"setTransparency(target=""the"", transparency=0.72.)"
Set the transparency of the cube to 0.71.,"setTransparency(target=""the"", transparency=0.71.)"
Set the transparency of the object to 0.96.,"setTransparency(target=""the"", transparency=0.96.)"
Set the transparency of the object to 0.28.,"setTransparency(target=""the"", transparency=0.28.)"
Set the transparency of the cube to 0.01.,"setTransparency(target=""the"", transparency=0.01.)"
Set the transparency of the sphere to 0.52.,"setTransparency(target=""the"", transparency=0.52.)"
Set the transparency of the object to 0.97.,"setTransparency(target=""the"", transparency=0.97.)"
Set the transparency of the sphere to 0.41.,"setTransparency(target=""the"", transparency=0.41.)"
Set the transparency of the cube to 0.0.,"setTransparency(target=""the"", transparency=0.0.)"
Set the transparency of the object to 0.38.,"setTransparency(target=""the"", transparency=0.38.)"
Set the transparency of the sphere to 0.68.,"setTransparency(target=""the"", transparency=0.68.)"
Set the transparency of the object to 0.42.,"setTransparency(target=""the"", transparency=0.42.)"
Set the transparency of the sphere to 0.84.,"setTransparency(target=""the"", transparency=0.84.)"
Set the transparency of the object to 0.76.,"setTransparency(target=""the"", transparency=0.76.)"
Set the transparency of the pyramid to 0.48.,"setTransparency(target=""the"", transparency=0.48.)"
Set the transparency of the sphere to 0.38.,"setTransparency(target=""the"", transparency=0.38.)"
Set the transparency of the pyramid to 0.87.,"setTransparency(target=""the"", transparency=0.87.)"
Set the transparency of the pyramid to 0.38.,"setTransparency(target=""the"", transparency=0.38.)"
Set the transparency of the object to 0.83.,"setTransparency(target=""the"", transparency=0.83.)"
Set the transparency of the object to 0.15.,"setTransparency(target=""the"", transparency=0.15.)"
Set the transparency of the sphere to 0.16.,"setTransparency(target=""the"", transparency=0.16.)"
Set the transparency of the sphere to 0.43.,"setTransparency(target=""the"", transparency=0.43.)"
Set the transparency of the object to 0.25.,"setTransparency(target=""the"", transparency=0.25.)"
Set the transparency of the pyramid to 0.88.,"setTransparency(target=""the"", transparency=0.88.)"
Set the transparency of the object to 0.46.,"setTransparency(target=""the"", transparency=0.46.)"
Set the transparency of the sphere to 0.39.,"setTransparency(target=""the"", transparency=0.39.)"
Set the transparency of the pyramid to 0.56.,"setTransparency(target=""the"", transparency=0.56.)"
Set the transparency of the object to 0.79.,"setTransparency(target=""the"", transparency=0.79.)"
Set the transparency of the pyramid to 0.54.,"setTransparency(target=""the"", transparency=0.54.)"
Set the transparency of the sphere to 0.06.,"setTransparency(target=""the"", transparency=0.06.)"
Set the transparency of the cube to 0.63.,"setTransparency(target=""the"", transparency=0.63.)"
Set the transparency of the sphere to 0.74.,"setTransparency(target=""the"", transparency=0.74.)"
Set the transparency of the sphere to 0.84.,"setTransparency(target=""the"", transparency=0.84.)"
Set the transparency of the pyramid to 0.82.,"setTransparency(target=""the"", transparency=0.82.)"
Set the transparency of the cube to 0.18.,"setTransparency(target=""the"", transparency=0.18.)"
Set the transparency of the cube to 0.36.,"setTransparency(target=""the"", transparency=0.36.)"
Set the transparency of the sphere to 0.41.,"setTransparency(target=""the"", transparency=0.41.)"
Set the transparency of the pyramid to 0.57.,"setTransparency(target=""the"", transparency=0.57.)"
Set the transparency of the object to 0.97.,"setTransparency(target=""the"", transparency=0.97.)"
Set the transparency of the pyramid to 0.72.,"setTransparency(target=""the"", transparency=0.72.)"
Set the transparency of the object to 0.07.,"setTransparency(target=""the"", transparency=0.07.)"
Set the transparency of the sphere to 0.01.,"setTransparency(target=""the"", transparency=0.01.)"
Set the transparency of the sphere to 0.47.,"setTransparency(target=""the"", transparency=0.47.)"
Set the transparency of the sphere to 0.27.,"setTransparency(target=""the"", transparency=0.27.)"
Set the transparency of the cube to 0.42.,"setTransparency(target=""the"", transparency=0.42.)"
Set the transparency of the object to 0.13.,"setTransparency(target=""the"", transparency=0.13.)"
Set the transparency of the sphere to 0.1.,"setTransparency(target=""the"", transparency=0.1.)"
Set the transparency of the sphere to 0.97.,"setTransparency(target=""the"", transparency=0.97.)"
Set the transparency of the cube to 0.99.,"setTransparency(target=""the"", transparency=0.99.)"
Set the transparency of the object to 0.19.,"setTransparency(target=""the"", transparency=0.19.)"
Set the transparency of the cube to 0.33.,"setTransparency(target=""the"", transparency=0.33.)"
Set the transparency of the sphere to 0.28.,"setTransparency(target=""the"", transparency=0.28.)"
Set the transparency of the object to 0.06.,"setTransparency(target=""the"", transparency=0.06.)"
"Set the lighting to type=ambient, intensity=10, color=blue.","changeLighting(type=""ambient"", intensity=10, color=""blue"")"
"Set the lighting to type=directional, intensity=8, color=red.","changeLighting(type=""directional"", intensity=8, color=""red"")"
"Set the lighting to type=spot, intensity=3, color=red.","changeLighting(type=""spot"", intensity=3, color=""red"")"
"Set the lighting to type=spot, intensity=7, color=red.","changeLighting(type=""spot"", intensity=7, color=""red"")"
"Set the lighting to type=directional, intensity=7, color=yellow.","changeLighting(type=""directional"", intensity=7, color=""yellow"")"
"Set the lighting to type=spot, intensity=10, color=red.","changeLighting(type=""spot"", intensity=10, color=""red"")"
"Set the lighting to type=directional, intensity=1, color=green.","changeLighting(type=""directional"", intensity=1, color=""green"")"
"Set the lighting to type=spot, intensity=7, color=red.","changeLighting(type=""spot"", intensity=7, color=""red"")"
"Set the lighting to type=directional, intensity=7, color=red.","changeLighting(type=""directional"", intensity=7, color=""red"")"
"Set the lighting to type=ambient, intensity=3, color=blue.","changeLighting(type=""ambient"", intensity=3, color=""blue"")"
"Set the lighting to type=ambient, intensity=3, color=yellow.","changeLighting(type=""ambient"", intensity=3, color=""yellow"")"
"Set the lighting to type=spot, intensity=7, color=green.","changeLighting(type=""spot"", intensity=7, color=""green"")"
"Set the lighting to type=directional, intensity=10, color=green.","changeLighting(type=""directional"", intensity=10, color=""green"")"
"Set the lighting to type=directional, intensity=4, color=red.","changeLighting(type=""directional"", intensity=4, color=""red"")"
"Set the lighting to type=directional, intensity=4, color=red.","changeLighting(type=""directional"", intensity=4, color=""red"")"
"Set the lighting to type=spot, intensity=8, color=yellow.","changeLighting(type=""spot"", intensity=8, color=""yellow"")"
"Set the lighting to type=ambient, intensity=2, color=blue.","changeLighting(type=""ambient"", intensity=2, color=""blue"")"
"Set the lighting to type=directional, intensity=8, color=blue.","changeLighting(type=""directional"", intensity=8, color=""blue"")"
"Set the lighting to type=ambient, intensity=3, color=yellow.","changeLighting(type=""ambient"", intensity=3, color=""yellow"")"
"Set the lighting to type=ambient, intensity=5, color=green.","changeLighting(type=""ambient"", intensity=5, color=""green"")"
"Set the lighting to type=directional, intensity=6, color=yellow.","changeLighting(type=""directional"", intensity=6, color=""yellow"")"
"Set the lighting to type=directional, intensity=8, color=green.","changeLighting(type=""directional"", intensity=8, color=""green"")"
"Set the lighting to type=ambient, intensity=8, color=red.","changeLighting(type=""ambient"", intensity=8, color=""red"")"
"Set the lighting to type=ambient, intensity=10, color=green.","changeLighting(type=""ambient"", intensity=10, color=""green"")"
"Set the lighting to type=ambient, intensity=3, color=red.","changeLighting(type=""ambient"", intensity=3, color=""red"")"
"Set the lighting to type=directional, intensity=5, color=green.","changeLighting(type=""directional"", intensity=5, color=""green"")"
"Set the lighting to type=spot, intensity=8, color=yellow.","changeLighting(type=""spot"", intensity=8, color=""yellow"")"
"Set the lighting to type=spot, intensity=4, color=blue.","changeLighting(type=""spot"", intensity=4, color=""blue"")"
"Set the lighting to type=ambient, intensity=2, color=green.","changeLighting(type=""ambient"", intensity=2, color=""green"")"
"Set the lighting to type=spot, intensity=10, color=blue.","changeLighting(type=""spot"", intensity=10, color=""blue"")"
"Set the lighting to type=directional, intensity=1, color=blue.","changeLighting(type=""directional"", intensity=1, color=""blue"")"
"Set the lighting to type=ambient, intensity=5, color=green.","changeLighting(type=""ambient"", intensity=5, color=""green"")"
"Set the lighting to type=spot, intensity=5, color=green.","changeLighting(type=""spot"", intensity=5, color=""green"")"
"Set the lighting to type=directional, intensity=5, color=green.","changeLighting(type=""directional"", intensity=5, color=""green"")"
"Set the lighting to type=spot, intensity=5, color=yellow.","changeLighting(type=""spot"", intensity=5, color=""yellow"")"
"Set the lighting to type=directional, intensity=9, color=blue.","changeLighting(type=""directional"", intensity=9, color=""blue"")"
"Set the lighting to type=ambient, intensity=5, color=blue.","changeLighting(type=""ambient"", intensity=5, color=""blue"")"
"Set the lighting to type=ambient, intensity=1, color=blue.","changeLighting(type=""ambient"", intensity=1, color=""blue"")"
"Set the lighting to type=directional, intensity=4, color=yellow.","changeLighting(type=""directional"", intensity=4, color=""yellow"")"
"Set the lighting to type=ambient, intensity=2, color=blue.","changeLighting(type=""ambient"", intensity=2, color=""blue"")"
"Set the lighting to type=spot, intensity=8, color=green.","changeLighting(type=""spot"", intensity=8, color=""green"")"
"Set the lighting to type=spot, intensity=1, color=green.","changeLighting(type=""spot"", intensity=1, color=""green"")"
"Set the lighting to type=spot, intensity=9, color=yellow.","changeLighting(type=""spot"", intensity=9, color=""yellow"")"
"Set the lighting to type=spot, intensity=4, color=blue.","changeLighting(type=""spot"", intensity=4, color=""blue"")"
"Set the lighting to type=spot, intensity=1, color=red.","changeLighting(type=""spot"", intensity=1, color=""red"")"
"Set the lighting to type=directional, intensity=7, color=blue.","changeLighting(type=""directional"", intensity=7, color=""blue"")"
"Set the lighting to type=spot, intensity=8, color=yellow.","changeLighting(type=""spot"", intensity=8, color=""yellow"")"
"Set the lighting to type=spot, intensity=4, color=yellow.","changeLighting(type=""spot"", intensity=4, color=""yellow"")"
"Set the lighting to type=directional, intensity=6, color=yellow.","changeLighting(type=""directional"", intensity=6, color=""yellow"")"
"Set the lighting to type=ambient, intensity=1, color=blue.","changeLighting(type=""ambient"", intensity=1, color=""blue"")"
"Set the lighting to type=ambient, intensity=9, color=yellow.","changeLighting(type=""ambient"", intensity=9, color=""yellow"")"
"Set the lighting to type=spot, intensity=8, color=red.","changeLighting(type=""spot"", intensity=8, color=""red"")"
"Set the lighting to type=ambient, intensity=7, color=blue.","changeLighting(type=""ambient"", intensity=7, color=""blue"")"
"Set the lighting to type=directional, intensity=1, color=red.","changeLighting(type=""directional"", intensity=1, color=""red"")"
"Set the lighting to type=directional, intensity=3, color=red.","changeLighting(type=""directional"", intensity=3, color=""red"")"
"Set the lighting to type=directional, intensity=5, color=blue.","changeLighting(type=""directional"", intensity=5, color=""blue"")"
"Set the lighting to type=spot, intensity=6, color=yellow.","changeLighting(type=""spot"", intensity=6, color=""yellow"")"
"Set the lighting to type=directional, intensity=2, color=red.","changeLighting(type=""directional"", intensity=2, color=""red"")"
"Set the lighting to type=ambient, intensity=9, color=red.","changeLighting(type=""ambient"", intensity=9, color=""red"")"
"Set the lighting to type=ambient, intensity=9, color=blue.","changeLighting(type=""ambient"", intensity=9, color=""blue"")"
"Set the lighting to type=directional, intensity=9, color=green.","changeLighting(type=""directional"", intensity=9, color=""green"")"
"Set the lighting to type=directional, intensity=9, color=red.","changeLighting(type=""directional"", intensity=9, color=""red"")"
"Set the lighting to type=directional, intensity=1, color=blue.","changeLighting(type=""directional"", intensity=1, color=""blue"")"
"Set the lighting to type=directional, intensity=3, color=blue.","changeLighting(type=""directional"", intensity=3, color=""blue"")"
"Set the lighting to type=ambient, intensity=2, color=yellow.","changeLighting(type=""ambient"", intensity=2, color=""yellow"")"
"Set the lighting to type=spot, intensity=10, color=yellow.","changeLighting(type=""spot"", intensity=10, color=""yellow"")"
"Set the lighting to type=ambient, intensity=4, color=green.","changeLighting(type=""ambient"", intensity=4, color=""green"")"
"Set the lighting to type=directional, intensity=1, color=yellow.","changeLighting(type=""directional"", intensity=1, color=""yellow"")"
"Set the lighting to type=directional, intensity=8, color=blue.","changeLighting(type=""directional"", intensity=8, color=""blue"")"
"Set the lighting to type=directional, intensity=8, color=red.","changeLighting(type=""directional"", intensity=8, color=""red"")"
"Set the lighting to type=spot, intensity=8, color=green.","changeLighting(type=""spot"", intensity=8, color=""green"")"
"Set the lighting to type=ambient, intensity=7, color=yellow.","changeLighting(type=""ambient"", intensity=7, color=""yellow"")"
"Set the lighting to type=spot, intensity=2, color=green.","changeLighting(type=""spot"", intensity=2, color=""green"")"
"Set the lighting to type=spot, intensity=7, color=yellow.","changeLighting(type=""spot"", intensity=7, color=""yellow"")"
"Set the lighting to type=spot, intensity=6, color=blue.","changeLighting(type=""spot"", intensity=6, color=""blue"")"
"Set the lighting to type=ambient, intensity=1, color=blue.","changeLighting(type=""ambient"", intensity=1, color=""blue"")"
"Set the lighting to type=directional, intensity=4, color=red.","changeLighting(type=""directional"", intensity=4, color=""red"")"
